"LocID","Location","Time","AgeGrp","AgeGrpStart","AgeGrpSpan","PopMale","PopFemale","PopTotal"
"834","United Republic of Tanzania","2020","45-49","45","5","1063.236","1072.698","2135.934"
"850","United States Virgin Islands","2020","45-49","45","5","2.902","3.323","6.225"
"840","United States of America","2020","45-49","45","5","9969.099","10084.699","20053.798"
"858","Uruguay","2020","45-49","45","5","108.977","111.679","220.656"
"860","Uzbekistan","2020","45-49","45","5","889.583","935.517","1825.1"
"548","Vanuatu","2020","45-49","45","5","6.625","6.451","13.076"
"862","Venezuela (Bolivarian Republic of)","2020","45-49","45","5","822.05","875.204","1697.254"
"704","Viet Nam","2020","45-49","45","5","3266.831","3272.305","6539.136"
"887","Yemen","2020","45-49","45","5","509.275","491.438","1000.713"
"894","Zambia","2020","45-49","45","5","297.666","307.992","605.658"
"716","Zimbabwe","2020","45-49","45","5","239.524","280.771","520.295"
"4","Afghanistan","2020","50-54","50","5","529.188","503.171","1032.359"
"8","Albania","2020","50-54","50","5","88.504","95.681","184.185"
"12","Algeria","2020","50-54","50","5","1026.74","1035.144","2061.884"
"24","Angola","2020","50-54","50","5","376.364","410.848","787.212"
"28","Antigua and Barbuda","2020","50-54","50","5","3.159","3.64","6.799"
"32","Argentina","2020","50-54","50","5","1103.469","1198.262","2301.731"
"51","Armenia","2020","50-54","50","5","70.401","92.854","163.255"
"533","Aruba","2020","50-54","50","5","3.739","4.403","8.142"
"36","Australia","2020","50-54","50","5","768.934","789.39","1558.324"
"40","Austria","2020","50-54","50","5","357.25","356.193","713.443"
"31","Azerbaijan","2020","50-54","50","5","297.201","331.248","628.449"
"44","Bahamas","2020","50-54","50","5","12.14","13.429","25.569"
"48","Bahrain","2020","50-54","50","5","51.983","29.194","81.177"
"50","Bangladesh","2020","50-54","50","5","4264.73","4040.065","8304.795"
"52","Barbados","2020","50-54","50","5","9.394","10.241","19.635"
"112","Belarus","2020","50-54","50","5","275.42","316.84","592.26"
"56","Belgium","2020","50-54","50","5","405.226","390.266","795.492"
"84","Belize","2020","50-54","50","5","8.582","8.899","17.481"
"204","Benin","2020","50-54","50","5","176.046","187.139","363.185"
"64","Bhutan","2020","50-54","50","5","17.901","15.488","33.389"
"68","Bolivia (Plurinational State of)","2020","50-54","50","5","237.469","243.093","480.562"
"70","Bosnia and Herzegovina","2020","50-54","50","5","114.211","117.127","231.338"
"72","Botswana","2020","50-54","50","5","37.552","42.805","80.357"
"76","Brazil","2020","50-54","50","5","6170.933","6651.999","12822.932"
"96","Brunei Darussalam","2020","50-54","50","5","14.191","13.801","27.992"
"100","Bulgaria","2020","50-54","50","5","240.384","236.166","476.55"
"854","Burkina Faso","2020","50-54","50","5","259.751","293.828","553.579"
"108","Burundi","2020","50-54","50","5","119.69","140.098","259.788"
"132","Cabo Verde","2020","50-54","50","5","12.452","12.805","25.257"
"116","Cambodia","2020","50-54","50","5","341.437","391.385","732.822"
"120","Cameroon","2020","50-54","50","5","360.872","368.259","729.131"
"124","Canada","2020","50-54","50","5","1215.983","1207.497","2423.48"
"148","Chad","2020","50-54","50","5","177.726","184.641","362.367"
"830","Channel Islands","2020","50-54","50","5","6.763","6.951","13.714"
"152","Chile","2020","50-54","50","5","595.301","619.294","1214.595"
"156","China","2020","50-54","50","5","62348.02","61097.362","123445.382"
"344","China, Hong Kong SAR","2020","50-54","50","5","245.206","323.676","568.882"
"446","China, Macao SAR","2020","50-54","50","5","19.559","27.369","46.928"
"158","China, Taiwan Province of China","2020","50-54","50","5","892.481","914.157","1806.638"
"170","Colombia","2020","50-54","50","5","1371.075","1537.39","2908.465"
"174","Comoros","2020","50-54","50","5","13.988","14.14","28.128"
"178","Congo","2020","50-54","50","5","93.824","95.15","188.974"
"188","Costa Rica","2020","50-54","50","5","149.636","155.306","304.942"
"191","Croatia","2020","50-54","50","5","138.704","142.31","281.014"
"192","Cuba","2020","50-54","50","5","489.484","508.99","998.474"
"531","Cura̤ao","2020","50-54","50","5","5.137","6.502","11.639"
"196","Cyprus","2020","50-54","50","5","36.918","38.864","75.782"
"203","Czechia","2020","50-54","50","5","353.226","340.771","693.997"
"384","C̫te d'Ivoire","2020","50-54","50","5","387.941","350.58","738.521"
"408","Dem. People's Republic of Korea","2020","50-54","50","5","1062.218","1078.271","2140.489"
"180","Democratic Republic of the Congo","2020","50-54","50","5","1186.242","1235.495","2421.737"
"208","Denmark","2020","50-54","50","5","213.909","207.826","421.735"
"262","Djibouti","2020","50-54","50","5","21.801","20.599","42.4"
"214","Dominican Republic","2020","50-54","50","5","264.099","277.336","541.435"
"218","Ecuador","2020","50-54","50","5","424.183","440.121","864.304"
"818","Egypt","2020","50-54","50","5","2069.528","2143.707","4213.235"
"222","El Salvador","2020","50-54","50","5","129.205","173.922","303.127"
"226","Equatorial Guinea","2020","50-54","50","5","20.434","16.753","37.187"
"232","Eritrea","2020","50-54","50","5","42.518","45.583","88.101"
"233","Estonia","2020","50-54","50","5","37.452","38.963","76.415"
"748","Eswatini","2020","50-54","50","5","16.623","12.971","29.594"
"231","Ethiopia","2020","50-54","50","5","1567.789","1660.957","3228.746"
"242","Fiji","2020","50-54","50","5","23.994","23.407","47.401"
"246","Finland","2020","50-54","50","5","176.226","174.781","351.007"
"250","France","2020","50-54","50","5","2146.431","2216.97","4363.401"
"254","French Guiana","2020","50-54","50","5","7.344","7.574","14.918"
"258","French Polynesia","2020","50-54","50","5","9.933","9.019","18.952"
"266","Gabon","2020","50-54","50","5","41.474","37.274","78.748"
"270","Gambia","2020","50-54","50","5","30.637","34.893","65.53"
"268","Georgia","2020","50-54","50","5","115.229","130.591","245.82"
"276","Germany","2020","50-54","50","5","3352.933","3328.288","6681.221"
"288","Ghana","2020","50-54","50","5","593.58","595.68","1189.26"
"300","Greece","2020","50-54","50","5","392.909","403.434","796.343"
"308","Grenada","2020","50-54","50","5","3.052","2.865","5.917"
"312","Guadeloupe","2020","50-54","50","5","13.736","17.004","30.74"
"316","Guam","2020","50-54","50","5","5.271","4.954","10.225"
"320","Guatemala","2020","50-54","50","5","260.433","323.473","583.906"
"324","Guinea","2020","50-54","50","5","135.641","197.28","332.921"
"624","Guinea-Bissau","2020","50-54","50","5","23.975","27.126","51.101"
"328","Guyana","2020","50-54","50","5","21.528","21.246","42.774"
"332","Haiti","2020","50-54","50","5","202.596","221.153","423.749"
"340","Honduras","2020","50-54","50","5","182.007","199.148","381.155"
"348","Hungary","2020","50-54","50","5","318.463","329.688","648.151"
"352","Iceland","2020","50-54","50","5","10.271","10.455","20.726"
"356","India","2020","50-54","50","5","35202.663","33673.299","68875.962"
"360","Indonesia","2020","50-54","50","5","8007.935","7947.047","15954.982"
"364","Iran (Islamic Republic of)","2020","50-54","50","5","2321.587","2296.892","4618.479"
"368","Iraq","2020","50-54","50","5","684.409","730.586","1414.995"
"372","Ireland","2020","50-54","50","5","155.399","156.798","312.197"
"376","Israel","2020","50-54","50","5","205.483","212.038","417.521"
"380","Italy","2020","50-54","50","5","2420.466","2487.78","4908.246"
"388","Jamaica","2020","50-54","50","5","82.115","89.15","171.265"
"392","Japan","2020","50-54","50","5","4364.792","4293.819","8658.611"
"400","Jordan","2020","50-54","50","5","224.092","209.131","433.223"
"398","Kazakhstan","2020","50-54","50","5","458.683","518.997","977.68"
"404","Kenya","2020","50-54","50","5","782.098","821.975","1604.073"
"296","Kiribati","2020","50-54","50","5","2.523","2.909","5.432"
"414","Kuwait","2020","50-54","50","5","228.008","119.193","347.201"
"417","Kyrgyzstan","2020","50-54","50","5","140.916","155.057","295.973"
"428","Latvia","2020","50-54","50","5","56.624","62.553","119.177"
"422","Lebanon","2020","50-54","50","5","213.215","177.158","390.373"
"426","Lesotho","2020","50-54","50","5","34.316","40.383","74.699"
"430","Liberia","2020","50-54","50","5","77.752","80.323","158.075"
"434","Libya","2020","50-54","50","5","189.732","182.175","371.907"
"440","Lithuania","2020","50-54","50","5","88.016","96.838","184.854"
"442","Luxembourg","2020","50-54","50","5","25.485","22.698","48.183"
"450","Madagascar","2020","50-54","50","5","419.777","438.69","858.467"
"454","Malawi","2020","50-54","50","5","226.793","254.522","481.315"
"458","Malaysia","2020","50-54","50","5","840.52","833.955","1674.475"
"462","Maldives","2020","50-54","50","5","10.685","9.345","20.03"
"466","Mali","2020","50-54","50","5","233.285","255.936","489.221"
"470","Malta","2020","50-54","50","5","12.736","12.3","25.036"
"474","Martinique","2020","50-54","50","5","13.448","17.008","30.456"
"478","Mauritania","2020","50-54","50","5","73.309","76.349","149.658"
"480","Mauritius","2020","50-54","50","5","42.44","42.694","85.134"
"175","Mayotte","2020","50-54","50","5","4.522","4.674","9.196"
"928","Melanesia","2020","50-54","50","5","225.598","223.148","448.746"
"484","Mexico","2020","50-54","50","5","3236.044","3688.873","6924.917"
"954","Micronesia","2020","50-54","50","5","15.187","14.356","29.543"
"496","Mongolia","2020","50-54","50","5","79.939","88.418","168.357"
"499","Montenegro","2020","50-54","50","5","18.804","19.339","38.143"
"504","Morocco","2020","50-54","50","5","916","1008.565","1924.565"
"508","Mozambique","2020","50-54","50","5","329.461","453.159","782.62"
"104","Myanmar","2020","50-54","50","5","1407.402","1643.946","3051.348"
"516","Namibia","2020","50-54","50","5","37.505","44.963","82.468"
"524","Nepal","2020","50-54","50","5","579.427","683.964","1263.391"
"528","Netherlands","2020","50-54","50","5","639.652","634.06","1273.712"
"540","New Caledonia","2020","50-54","50","5","9.049","9.195","18.244"
"554","New Zealand","2020","50-54","50","5","148.794","163.187","311.981"
"558","Nicaragua","2020","50-54","50","5","123.835","150.066","273.901"
"562","Niger","2020","50-54","50","5","265.844","295.506","561.35"
"566","Nigeria","2020","50-54","50","5","2947.899","2995.57","5943.469"
"807","North Macedonia","2020","50-54","50","5","73.135","71.938","145.073"
"578","Norway","2020","50-54","50","5","194.595","182.791","377.386"
"1835","Oceania (excluding Australia and New Zealand)","2020","50-54","50","5","260.618","256.188","516.806"
"512","Oman","2020","50-54","50","5","124.01","57.707","181.717"
"586","Pakistan","2020","50-54","50","5","4176.69","4054.023","8230.713"
"591","Panama","2020","50-54","50","5","116.515","118.129","234.644"
"598","Papua New Guinea","2020","50-54","50","5","175.123","173.61","348.733"
"600","Paraguay","2020","50-54","50","5","146.953","143.862","290.815"
"604","Peru","2020","50-54","50","5","900.044","892.086","1792.13"
"608","Philippines","2020","50-54","50","5","2538.943","2578.054","5116.997"
"616","Poland","2020","50-54","50","5","1110.61","1127.887","2238.497"
"957","Polynesia","2020","50-54","50","5","19.833","18.684","38.517"
"620","Portugal","2020","50-54","50","5","354.227","389.162","743.389"
"630","Puerto Rico","2020","50-54","50","5","96.17","115.572","211.742"
"634","Qatar","2020","50-54","50","5","124.535","31.069","155.604"
"410","Republic of Korea","2020","50-54","50","5","2168.485","2147.031","4315.516"
"498","Republic of Moldova","2020","50-54","50","5","109.905","124.559","234.464"
"642","Romania","2020","50-54","50","5","761.724","764.424","1526.148"
"643","Russian Federation","2020","50-54","50","5","3928.987","4550.664","8479.651"
"646","Rwanda","2020","50-54","50","5","175.529","178.89","354.419"
"638","R̩union","2020","50-54","50","5","31.613","33.744","65.357"
"662","Saint Lucia","2020","50-54","50","5","6.003","6.354","12.357"
"670","Saint Vincent and the Grenadines","2020","50-54","50","5","3.485","3.297","6.782"
"882","Samoa","2020","50-54","50","5","4.733","4.234","8.967"
"678","Sao Tome and Principe","2020","50-54","50","5","3.625","3.736","7.361"
"682","Saudi Arabia","2020","50-54","50","5","1284.975","606.771","1891.746"
"686","Senegal","2020","50-54","50","5","205.176","262.089","467.265"
"688","Serbia","2020","50-54","50","5","280.329","290.32","570.649"
"690","Seychelles","2020","50-54","50","5","3.469","3.35","6.819"
"694","Sierra Leone","2020","50-54","50","5","116.214","120.179","236.393"
"702","Singapore","2020","50-54","50","5","248.653","217.758","466.411"
"703","Slovakia","2020","50-54","50","5","172.041","174.808","346.849"
"705","Slovenia","2020","50-54","50","5","76.94","74.372","151.312"
"90","Solomon Islands","2020","50-54","50","5","11.469","11.337","22.806"
"706","Somalia","2020","50-54","50","5","195.05","212.242","407.292"
"724","Spain","2020","50-54","50","5","1828.634","1803.608","3632.242"
"144","Sri Lanka","2020","50-54","50","5","639.901","677.375","1317.276"
"275","State of Palestine","2020","50-54","50","5","83.644","83.187","166.831"
"729","Sudan","2020","50-54","50","5","696.757","727.799","1424.556"
"740","Suriname","2020","50-54","50","5","16.536","16.327","32.863"
"752","Sweden","2020","50-54","50","5","344.973","334.432","679.405"
"756","Switzerland","2020","50-54","50","5","341.873","334.883","676.756"
"760","Syrian Arab Republic","2020","50-54","50","5","333.827","355.611","689.438"
"762","Tajikistan","2020","50-54","50","5","180.413","191.873","372.286"
"764","Thailand","2020","50-54","50","5","2658.634","2940.319","5598.953"
"626","Timor-Leste","2020","50-54","50","5","24.538","23.624","48.162"
"768","Togo","2020","50-54","50","5","123.729","131.103","254.832"
"776","Tonga","2020","50-54","50","5","2.414","2.442","4.856"
"780","Trinidad and Tobago","2020","50-54","50","5","40.452","42.263","82.715"
"788","Tunisia","2020","50-54","50","5","339.695","371.644","711.339"
"792","Turkey","2020","50-54","50","5","2315.977","2439.491","4755.468"
"795","Turkmenistan","2020","50-54","50","5","137.592","146.005","283.597"
"800","Uganda","2020","50-54","50","5","515.252","550.341","1065.593"
"804","Ukraine","2020","50-54","50","5","1298.962","1503.996","2802.958"
"784","United Arab Emirates","2020","50-54","50","5","335.612","120.989","456.601"
"826","United Kingdom","2020","50-54","50","5","2281.421","2353.119","4634.54"
"834","United Republic of Tanzania","2020","50-54","50","5","818.935","841.848","1660.783"
"850","United States Virgin Islands","2020","50-54","50","5","3.308","3.777","7.085"
"840","United States of America","2020","50-54","50","5","10319.535","10258.272","20577.807"
"858","Uruguay","2020","50-54","50","5","94.801","101.54","196.341"
"860","Uzbekistan","2020","50-54","50","5","749.442","819.2","1568.642"
"548","Vanuatu","2020","50-54","50","5","5.963","5.599","11.562"
"862","Venezuela (Bolivarian Republic of)","2020","50-54","50","5","772.827","827.004","1599.831"
"704","Viet Nam","2020","50-54","50","5","2907.946","2960.411","5868.357"
"887","Yemen","2020","50-54","50","5","363.681","409.632","773.313"
