Price,SpeedGHz,HDisk,RAM,Screen,Branded,Gaming,MultiCore
17490,33,120,4,14,no,no,no
20900,25,426,8,15,no,no,yes
23900,25,426,8,14,yes,yes,yes
17200,33,424,4,14,no,no,yes
17680,33,120,4,14,no,no,no
17950,33,214,4,14,no,no,yes
16440,25,107,2,14,no,no,yes
20900,25,214,4,14,yes,yes,yes
12990,25,170,4,14,no,no,yes
21440,33,214,4,14,no,no,yes
17990,33,230,4,14,no,no,yes
22900,66,214,4,15,no,no,yes
12990,33,212,4,14,no,no,yes
17440,33,107,2,14,no,no,yes
16440,25,107,2,14,no,no,yes
26440,66,426,8,14,no,no,yes
24200,50,528,8,14,no,no,yes
17900,50,107,2,15,no,no,yes
16440,33,107,2,14,no,no,yes
30940,66,340,4,14,yes,no,no
25900,33,426,8,14,yes,yes,yes
18440,50,107,2,14,no,no,yes
27900,33,528,16,15,no,no,yes
28440,33,528,16,14,no,no,yes
36990,66,527,16,17,yes,no,yes
27790,66,340,4,14,no,no,no
16890,25,212,4,14,no,no,no
27690,33,340,8,15,yes,yes,yes
15900,33,107,2,15,no,no,yes
28900,50,528,16,15,no,no,yes
21900,33,426,8,15,no,no,yes
21850,33,420,8,17,no,no,yes
18190,33,120,4,14,no,no,no
17950,33,420,8,15,no,no,yes
29440,33,528,16,14,no,no,yes
21340,33,120,4,14,yes,no,no
16950,33,420,4,15,no,no,yes
21440,50,214,4,14,no,no,yes
22440,33,426,8,14,no,no,yes
23850,66,420,8,17,no,no,yes
17990,66,245,4,15,no,no,yes
11390,33,125,2,14,no,no,yes
19750,66,420,4,14,yes,no,yes
15580,25,120,4,14,no,no,no
26980,50,320,8,15,yes,yes,yes
20440,66,107,2,14,no,no,yes
28440,33,528,16,14,no,no,yes
17440,33,107,2,14,no,no,yes
19990,33,340,8,14,yes,no,yes
17490,33,120,4,14,no,no,no
26900,50,426,8,14,yes,yes,yes
27440,25,528,16,14,no,no,yes
23900,50,214,4,14,yes,yes,yes
30900,33,528,16,14,yes,yes,yes
19900,66,107,2,15,no,no,yes
17950,33,240,4,14,yes,yes,yes
18950,33,214,4,14,no,no,yes
20440,33,214,4,14,no,no,yes
21950,50,340,8,15,no,no,yes
28490,50,340,8,15,yes,yes,yes
17990,33,270,4,14,no,no,yes
24950,25,528,16,14,no,no,yes
27440,50,340,8,17,no,no,yes
20900,50,214,4,15,no,no,yes
21440,33,214,4,14,no,no,yes
25900,66,426,8,15,no,no,yes
23280,66,212,4,14,no,no,no
14940,33,240,4,15,no,no,yes
23970,66,270,4,14,yes,yes,yes
29990,66,340,8,15,yes,yes,yes
22900,33,426,8,15,no,no,yes
24900,33,426,8,14,yes,yes,yes
22900,33,214,4,14,yes,yes,yes
27990,50,320,8,15,yes,yes,yes
9990,33,125,2,14,no,no,yes
30900,66,528,16,15,no,no,yes
26950,33,528,16,14,no,no,yes
18990,33,245,4,15,yes,yes,yes
17950,33,214,4,14,no,no,yes
19950,66,420,8,15,no,no,yes
23540,33,212,4,14,yes,no,no
15790,33,245,4,15,no,no,yes
29440,50,528,16,14,no,no,yes
17970,25,270,4,14,yes,yes,yes
21990,33,340,8,17,no,no,yes
18440,33,107,2,14,no,no,yes
24990,50,320,8,15,yes,no,yes
20900,50,107,2,14,yes,yes,yes
21950,66,214,4,14,no,no,yes
19900,33,107,2,14,yes,yes,yes
22590,33,245,4,14,no,no,no
26900,33,528,16,15,no,no,yes
27230,33,340,4,14,yes,no,no
33540,66,420,4,15,yes,no,no
20990,66,245,4,15,yes,yes,yes
23200,33,528,8,14,no,no,yes
27440,33,528,16,14,no,no,yes
12950,25,107,4,14,no,no,yes
25930,50,212,4,14,yes,no,no
23900,25,426,8,14,yes,yes,yes
24950,66,426,8,14,no,no,yes
13950,25,107,2,14,no,no,yes
20950,33,426,8,14,no,no,yes
24440,66,214,4,14,no,no,yes
26430,66,212,4,14,yes,no,no
26200,66,528,8,14,no,no,yes
14750,33,120,4,14,no,no,no
26990,66,528,8,15,no,no,yes
19080,33,120,4,14,no,no,no
25900,25,528,16,15,no,no,yes
17950,50,340,4,14,no,no,yes
31900,50,528,16,14,yes,yes,yes
35440,66,340,16,17,yes,no,yes
20900,25,426,8,15,no,no,yes
14950,33,107,2,14,no,no,yes
24170,66,212,4,14,no,no,no
28900,25,528,16,14,yes,yes,yes
16290,50,245,4,15,no,no,yes
22950,50,426,8,14,no,no,yes
19950,25,426,8,14,no,no,yes
18950,66,420,4,15,no,no,yes
25950,33,528,16,14,no,no,yes
17950,66,420,4,14,no,no,yes
16900,33,107,2,15,no,no,yes
22440,25,426,8,14,no,no,yes
19900,33,214,4,15,no,no,yes
29950,66,528,16,14,no,no,yes
27440,66,426,8,14,no,no,yes
18940,50,340,4,15,no,no,yes
18900,33,107,2,14,yes,yes,yes
28680,66,340,4,14,no,no,no
16990,33,120,4,14,no,no,no
21440,25,426,8,14,no,no,yes
14990,50,245,4,14,no,no,yes
14900,25,107,2,15,no,no,yes
29900,33,528,16,14,yes,yes,yes
18900,33,214,4,15,no,no,yes
29950,66,528,8,15,no,no,yes
12990,25,120,4,14,yes,no,yes
19490,50,245,4,15,yes,yes,yes
29950,66,528,16,14,no,no,yes
19440,33,214,4,14,no,no,yes
15950,33,420,4,14,no,no,yes
13990,25,270,4,14,no,no,yes
29990,66,450,16,15,yes,no,yes
19820,25,212,4,14,yes,no,no
25440,50,426,8,14,no,no,yes
28900,66,426,8,14,yes,yes,yes
23950,66,340,8,14,no,no,yes
26090,66,245,4,14,no,no,no
30970,66,528,8,15,yes,yes,yes
27990,50,230,8,15,yes,yes,yes
25900,66,214,4,14,yes,yes,yes
17780,25,212,4,14,no,no,no
31980,66,450,16,15,yes,yes,yes
17840,25,120,4,14,yes,no,no
20900,25,214,4,14,yes,yes,yes
47990,66,1000,16,17,yes,no,yes
27950,66,340,8,15,no,no,yes
14490,33,245,4,14,no,no,yes
27990,66,340,16,15,yes,no,yes
33340,66,528,16,15,no,no,yes
22900,66,107,2,14,yes,yes,yes
13750,25,120,4,14,no,no,no
17990,33,170,4,14,yes,yes,yes
24290,66,340,8,17,no,no,yes
18950,66,107,2,14,no,no,yes
18440,25,214,4,14,no,no,yes
33970,66,450,16,15,yes,yes,yes
29950,66,340,16,15,yes,no,yes
21200,25,528,8,14,no,no,yes
34850,66,540,16,17,no,no,yes
19440,25,214,4,14,no,no,yes
17900,25,214,4,15,no,no,yes
26440,25,528,16,14,no,no,yes
15990,33,120,4,14,no,no,no
23480,33,245,4,14,no,no,no
28990,66,340,16,15,yes,no,yes
21440,66,107,2,14,no,no,yes
16950,25,214,4,14,no,no,yes
25040,50,212,4,14,yes,no,no
17990,33,120,4,14,no,no,no
14250,25,120,4,14,no,no,no
15440,25,107,2,14,no,no,yes
23440,33,426,8,14,no,no,yes
20040,25,212,4,14,yes,no,no
22790,50,340,8,17,no,no,yes
17990,50,340,4,15,no,no,yes
21900,33,214,4,14,yes,yes,yes
29240,66,245,4,14,yes,no,no
20390,33,212,4,14,no,no,no
22440,50,214,4,14,no,no,yes
22200,33,528,8,14,no,no,yes
15950,33,107,2,14,no,no,yes
16950,50,107,2,14,no,no,yes
16690,66,245,4,14,no,no,yes
26980,66,245,4,14,no,no,no
32750,66,540,16,15,yes,no,yes
21950,33,426,8,14,no,no,yes
21970,33,270,4,14,yes,yes,yes
32440,66,528,16,14,no,no,yes
24440,50,426,8,14,no,no,yes
27950,50,528,16,14,no,no,yes
19950,50,214,4,14,no,no,yes
29440,66,340,8,17,no,no,yes
23440,66,214,4,14,no,no,yes
23950,66,340,8,15,no,no,yes
24440,33,426,8,14,no,no,yes
33900,66,528,16,14,yes,yes,yes
30440,50,528,16,14,no,no,yes
30390,66,420,4,15,no,no,no
19440,50,107,2,14,no,no,yes
18930,25,212,4,14,yes,no,no
30950,66,540,16,15,no,no,yes
20990,66,120,4,14,no,no,no
19990,66,270,4,14,no,no,yes
20440,33,214,4,14,no,no,yes
24990,66,425,8,15,no,no,yes
31440,66,528,16,14,no,no,yes
23900,50,426,8,15,no,no,yes
23440,33,426,8,14,no,no,yes
13950,33,240,4,14,no,no,yes
17900,25,107,2,14,yes,yes,yes
26340,33,340,4,14,yes,no,no
25740,33,245,4,14,yes,no,no
17750,33,420,4,14,yes,no,yes
14690,25,120,4,14,no,no,no
17900,33,214,4,14,no,no,yes
23290,66,212,4,14,no,no,no
17950,33,420,8,15,no,no,yes
26270,66,424,8,15,yes,yes,yes
23440,33,426,8,14,yes,no,yes
29940,33,528,16,14,yes,yes,yes
14440,25,107,2,14,no,no,yes
23950,66,340,8,14,no,no,yes
24050,33,424,8,14,no,no,yes
32390,50,340,8,17,no,no,no
30900,66,528,16,15,yes,no,yes
19950,50,212,8,14,yes,yes,yes
27990,50,230,8,15,yes,yes,yes
22950,50,426,8,14,yes,no,yes
19990,33,340,8,14,yes,no,yes
17990,33,170,4,14,yes,yes,yes
30900,66,528,16,14,yes,no,yes
18440,66,107,2,14,no,no,yes
19950,66,214,4,14,no,no,yes
22440,66,214,4,14,no,no,yes
16440,50,107,2,14,no,no,yes
13950,33,107,2,14,no,no,yes
21440,25,426,8,14,yes,no,yes
17950,33,240,4,14,yes,yes,yes
17440,33,214,4,14,no,no,yes
17940,25,214,4,14,yes,yes,yes
20940,50,424,4,14,yes,yes,yes
13990,66,270,4,14,no,no,yes
18250,50,420,4,14,yes,no,yes
28890,33,340,4,17,no,no,no
15440,33,107,2,14,no,no,yes
17940,33,212,4,14,yes,yes,yes
22940,66,424,4,14,yes,yes,yes
24440,50,426,8,14,yes,no,yes
23950,66,340,8,15,no,no,yes
32440,66,528,16,14,yes,no,yes
12990,33,212,4,14,no,no,yes
20440,50,214,4,14,no,no,yes
26990,66,528,8,15,no,no,yes
27440,50,340,8,17,no,no,yes
22590,50,340,4,14,no,no,no
29290,50,340,4,17,no,no,no
18900,50,214,4,14,no,no,yes
23440,33,426,8,14,yes,no,yes
27950,50,528,16,14,yes,no,yes
19250,33,212,4,14,no,no,yes
12900,25,107,2,15,no,no,yes
20940,50,214,4,14,yes,yes,yes
21950,33,426,8,14,yes,no,yes
25940,50,426,8,14,yes,yes,yes
18900,50,214,4,15,no,no,yes
15590,66,245,4,14,no,no,yes
17950,50,214,4,14,no,no,yes
20490,50,340,8,14,yes,no,yes
29950,66,540,16,15,no,no,yes
16890,25,212,4,14,no,no,no
22940,50,424,8,14,yes,yes,yes
19940,66,107,2,14,yes,yes,yes
16950,33,214,4,14,no,no,yes
13900,33,107,2,15,no,no,yes
12950,33,214,4,14,no,no,yes
32290,66,527,8,14,no,no,no
13690,25,120,4,14,no,no,no
21990,50,340,8,17,no,no,yes
24250,50,212,8,14,yes,yes,yes
14940,33,240,4,15,no,no,yes
17450,50,420,4,15,no,no,yes
26950,33,528,16,14,yes,no,yes
25090,50,340,4,15,no,no,no
34390,66,340,8,17,no,no,no
31440,66,528,16,14,yes,no,yes
22940,25,426,8,14,yes,yes,yes
24950,25,528,16,14,yes,no,yes
15900,25,214,4,14,no,no,yes
28440,33,528,16,14,yes,no,yes
22590,25,212,4,17,no,no,no
28450,66,424,8,17,yes,no,yes
28900,50,528,16,15,yes,no,yes
15900,50,107,2,15,no,no,yes
18940,33,214,4,14,yes,yes,yes
33790,66,527,8,15,no,no,no
23200,33,528,8,14,yes,no,yes
29890,66,424,8,14,no,no,no
21990,50,425,8,15,yes,no,yes
14950,25,214,4,14,no,no,yes
18750,66,420,4,15,no,no,yes
26690,25,170,4,17,yes,no,no
37990,66,527,8,17,no,no,no
23690,66,340,8,17,no,no,yes
21440,66,214,4,14,no,no,yes
20950,33,426,8,14,yes,no,yes
27900,33,528,16,15,yes,no,yes
17290,66,245,4,15,no,no,yes
19950,25,426,8,14,yes,no,yes
26440,66,426,8,14,yes,yes,yes
22290,66,212,4,14,no,no,no
19950,66,424,4,14,no,no,yes
14490,50,245,4,14,no,no,yes
32940,66,528,16,14,yes,yes,yes
24200,50,528,8,14,yes,no,yes
20900,66,214,4,15,no,no,yes
22490,25,170,4,15,yes,no,no
19750,66,420,8,15,no,no,yes
19990,25,170,4,14,yes,no,no
23590,50,340,4,14,no,no,no
29440,66,340,8,17,no,no,yes
17900,66,107,2,15,no,no,yes
29950,66,256,8,15,yes,no,yes
24950,66,424,8,15,yes,no,yes
19550,66,420,4,14,yes,no,yes
20900,25,426,8,14,yes,no,yes
18940,50,340,4,15,no,no,yes
26440,25,528,16,14,yes,no,yes
30890,66,424,8,14,no,no,no
17440,25,214,4,14,no,no,yes
27440,25,528,16,14,yes,no,yes
24790,66,212,4,15,no,no,no
22440,25,426,8,14,yes,no,yes
14690,25,120,4,14,no,no,no
11950,25,107,2,14,no,no,yes
16190,25,120,4,15,no,no,no
23940,33,426,8,14,yes,yes,yes
15900,50,107,2,14,no,no,yes
19390,33,212,4,14,no,no,no
20900,25,426,8,15,yes,no,yes
14900,33,107,2,15,no,no,yes
14950,25,214,4,14,no,no,yes
16940,33,107,2,14,yes,yes,yes
25900,66,426,8,14,yes,no,yes
25900,25,528,16,15,yes,no,yes
24250,50,424,8,14,no,no,yes
18490,50,245,4,15,yes,yes,yes
22750,66,530,8,15,yes,no,yes
33970,66,450,16,15,yes,yes,yes
30440,50,528,16,14,yes,no,yes
14950,33,212,4,14,no,no,yes
20990,25,170,4,14,yes,no,no
27690,66,340,8,14,no,no,no
16950,66,107,2,14,no,no,yes
29950,66,528,16,14,yes,no,yes
25900,25,528,16,14,yes,no,yes
36590,66,424,8,17,no,no,no
26440,66,426,8,14,yes,no,yes
11190,33,125,2,14,no,no,yes
21590,33,340,8,17,no,no,yes
26450,66,424,8,17,yes,no,yes
21950,50,340,8,15,no,no,yes
35440,66,340,16,17,yes,no,yes
11950,25,214,4,14,no,no,yes
30190,66,340,8,15,no,no,no
17190,33,120,4,14,no,no,no
17990,33,245,4,15,yes,yes,yes
23900,50,426,8,14,yes,no,yes
20390,33,212,4,14,no,no,no
20790,33,212,4,15,no,no,no
28190,50,340,8,15,no,no,no
26090,33,212,4,17,no,no,no
20390,25,120,4,17,no,no,no
15900,25,214,4,15,no,no,yes
29440,33,528,16,14,yes,no,yes
27440,33,528,16,14,yes,no,yes
13990,25,245,4,14,yes,no,yes
27990,66,340,16,15,yes,no,yes
15440,33,107,2,14,no,no,yes
22900,33,426,8,15,yes,no,yes
22900,33,426,8,14,yes,no,yes
30940,50,528,16,14,yes,yes,yes
17950,50,424,4,14,no,no,yes
13900,33,107,2,14,no,no,yes
24950,66,426,8,14,yes,no,yes
19440,33,214,4,14,no,no,yes
22200,33,528,8,14,yes,no,yes
14950,25,340,8,14,no,no,yes
17900,66,107,2,14,no,no,yes
15950,33,340,8,14,no,no,yes
28490,66,340,8,15,yes,yes,yes
27690,50,340,8,15,yes,yes,yes
23650,66,420,8,17,no,no,yes
17440,50,107,2,14,no,no,yes
9490,33,125,2,14,no,no,yes
18440,33,214,4,14,no,no,yes
15940,33,212,4,14,yes,yes,yes
15890,25,212,4,14,no,no,no
15290,33,245,4,15,no,no,yes
18390,25,212,4,15,no,no,no
28940,33,528,16,14,yes,yes,yes
24270,66,424,8,15,yes,yes,yes
16440,25,214,4,14,no,no,yes
26900,33,528,16,15,yes,no,yes
23900,50,426,8,15,yes,no,yes
27950,66,424,16,15,yes,no,yes
17940,33,212,4,14,yes,yes,yes
25690,50,340,8,14,no,no,no
13440,25,107,2,14,no,no,yes
22250,50,424,4,14,no,no,yes
26900,33,528,16,14,yes,no,yes
16950,33,340,8,14,no,no,yes
19290,33,212,4,14,no,no,no
28990,66,212,4,17,no,no,no
18440,33,214,4,14,no,no,yes
22950,66,424,8,15,yes,no,yes
31750,66,540,16,15,yes,no,yes
19750,33,424,8,14,no,no,yes
19990,33,170,4,14,yes,yes,yes
24250,66,424,4,14,no,no,yes
17940,50,107,2,14,yes,yes,yes
15950,33,214,4,14,no,no,yes
15950,33,420,4,14,no,no,yes
23890,33,120,4,17,no,no,no
13990,33,245,4,14,no,no,yes
13950,33,214,4,14,no,no,yes
25900,66,426,8,15,yes,no,yes
19690,33,120,4,15,no,no,no
29990,33,340,8,15,yes,yes,yes
16440,33,107,2,14,no,no,yes
31450,66,424,16,17,yes,no,yes
24990,33,212,4,17,no,no,no
16900,33,214,4,14,no,no,yes
14950,50,107,2,14,no,no,yes
16950,33,420,4,15,no,no,yes
28990,66,340,16,15,yes,no,yes
17750,66,420,4,14,no,no,yes
12950,33,107,2,14,no,no,yes
20900,66,214,4,14,no,no,yes
21900,33,426,8,15,yes,no,yes
14900,33,107,2,14,no,no,yes
28690,66,340,8,14,no,no,no
27950,66,340,8,15,no,no,yes
24440,33,426,8,14,yes,no,yes
24950,66,426,8,14,yes,no,yes
17900,33,214,4,15,no,no,yes
12950,33,212,4,14,no,no,yes
17950,50,340,4,14,no,no,yes
15590,50,245,4,15,no,no,yes
19940,33,214,4,14,yes,yes,yes
18290,33,212,4,14,no,no,no
14940,25,107,2,14,yes,yes,yes
29990,66,450,16,15,yes,no,yes
21950,33,426,8,14,yes,no,yes
21990,66,340,8,14,yes,no,yes
25950,33,528,16,14,yes,no,yes
13950,33,240,4,14,no,no,yes
14440,33,107,2,14,no,no,yes
25440,50,426,8,14,yes,no,yes
16990,33,120,4,14,no,no,no
22190,33,340,4,14,no,no,no
29270,66,424,16,15,yes,yes,yes
27940,66,426,8,14,yes,yes,yes
19440,50,214,4,14,no,no,yes
21440,25,426,8,14,yes,yes,yes
19990,66,245,4,15,yes,yes,yes
26200,66,528,8,14,yes,no,yes
29440,50,528,16,14,yes,no,yes
21900,33,426,8,14,yes,no,yes
31290,66,527,8,14,no,no,no
23190,33,340,4,14,no,no,no
28900,50,528,16,14,yes,no,yes
27440,66,426,8,14,yes,no,yes
21850,33,420,8,17,no,no,yes
14950,33,212,4,14,no,no,yes
24940,33,426,8,14,yes,yes,yes
18190,33,120,4,14,no,no,no
22940,66,214,4,14,yes,yes,yes
33970,66,450,16,15,yes,yes,yes
16900,33,214,4,15,no,no,yes
15940,33,107,2,14,yes,yes,yes
24690,33,340,4,15,no,no,no
17750,33,420,4,14,yes,no,yes
19250,33,212,4,14,no,no,yes
22740,33,424,8,14,yes,yes,yes
11950,25,107,4,14,no,no,yes
19440,66,107,2,14,no,no,yes
21200,25,528,8,14,yes,no,yes
12900,25,107,2,14,no,no,yes
15590,33,212,4,14,no,no,yes
26690,50,340,8,14,no,no,no
27940,25,528,16,14,yes,yes,yes
29950,66,528,16,14,yes,no,yes
21890,33,212,4,15,no,no,no
23440,33,426,8,14,yes,yes,yes
33340,66,528,16,15,yes,no,yes
33850,66,540,16,17,no,no,yes
29950,66,340,16,15,yes,no,yes
32390,66,424,8,15,no,no,no
22440,33,426,8,14,yes,no,yes
17250,33,212,4,14,no,no,yes
27900,33,528,16,14,yes,no,yes
19950,50,424,8,14,no,no,yes
28440,33,528,16,14,yes,no,yes
16450,50,420,4,14,no,no,yes
27990,50,320,8,15,yes,yes,yes
16950,33,214,4,14,no,no,yes
16550,50,340,4,15,no,no,yes
24250,50,212,8,15,yes,yes,yes
32390,50,340,8,17,no,no,no
19440,66,107,2,14,no,no,yes
24950,66,424,8,15,yes,no,yes
19990,33,340,8,14,yes,no,yes
26440,33,528,16,14,yes,no,yes
20900,33,426,8,14,yes,no,yes
18950,66,425,8,15,no,no,yes
27990,50,340,8,14,yes,yes,yes
14440,25,107,2,14,no,no,yes
23900,25,528,16,14,yes,no,yes
16950,66,107,2,14,no,no,yes
26090,33,212,4,17,no,no,no
28950,66,528,8,15,yes,no,yes
20490,50,340,8,14,yes,no,yes
24990,33,212,4,17,no,no,no
19990,66,340,8,15,yes,no,yes
13950,33,214,4,14,no,no,yes
20990,25,170,4,14,yes,no,no
17190,33,120,4,14,no,no,no
17990,33,170,4,14,yes,yes,yes
23590,50,340,4,14,no,no,no
14900,33,107,2,14,no,no,yes
15950,33,340,8,14,no,no,yes
22740,33,424,8,14,yes,yes,yes
14950,33,212,4,14,no,no,yes
19950,66,212,8,14,no,no,yes
27440,50,528,16,14,yes,no,yes
24900,66,426,8,15,yes,no,yes
21900,33,426,8,15,yes,no,yes
19900,50,420,4,14,yes,yes,yes
22650,66,425,8,17,no,no,yes
26990,66,245,8,15,yes,no,yes
15900,25,214,4,15,no,no,yes
26270,66,424,8,15,yes,yes,yes
20390,33,212,4,14,no,no,no
19990,25,170,4,14,yes,no,no
22940,50,424,8,14,yes,yes,yes
14900,33,107,2,15,no,no,yes
24900,33,528,16,15,yes,no,yes
23290,66,212,4,14,no,no,no
20900,66,214,4,14,no,no,yes
15250,33,340,4,14,no,no,yes
27990,50,340,8,15,yes,yes,yes
18350,66,340,4,14,yes,no,yes
25900,33,528,16,15,yes,no,yes
19990,66,450,4,14,no,no,yes
15890,25,212,4,14,no,no,no
15900,25,214,4,14,no,no,yes
31290,66,527,8,14,no,no,no
21440,66,214,4,14,no,no,yes
24990,66,545,8,15,yes,no,yes
16950,33,214,4,14,no,no,yes
15900,50,107,2,14,no,no,yes
18900,50,214,4,15,no,no,yes
24270,66,424,8,15,yes,yes,yes
29890,66,424,8,14,no,no,no
20790,33,212,4,15,no,no,no
28990,66,212,4,17,no,no,no
19390,33,212,4,14,no,no,no
19950,50,212,8,14,yes,yes,yes
22950,25,528,16,14,yes,no,yes
27950,66,528,16,14,yes,no,yes
15950,33,214,4,14,no,no,yes
22990,50,450,8,15,no,no,yes
19150,33,425,8,15,no,no,yes
12900,25,107,2,15,no,no,yes
33790,66,527,8,15,no,no,no
25250,66,530,16,15,no,no,yes
15940,33,107,2,14,yes,yes,yes
23890,33,120,4,17,no,no,no
19250,33,212,4,15,no,no,yes
19440,33,214,4,14,no,no,yes
15550,50,340,4,14,no,no,yes
16190,25,120,4,15,no,no,no
22430,33,426,8,14,yes,yes,yes
21350,33,425,8,17,no,no,yes
25090,50,340,4,15,no,no,no
25950,50,528,16,14,yes,no,yes
26900,50,528,16,14,yes,no,yes
25500,66,340,8,15,yes,yes,yes
22590,25,212,4,17,no,no,no
23440,50,426,8,14,yes,no,yes
29700,66,420,16,15,yes,yes,yes
26900,50,528,16,15,yes,no,yes
17440,50,107,2,14,no,no,yes
19440,50,214,4,14,no,no,yes
16440,50,107,2,14,no,no,yes
17950,50,420,4,14,yes,no,yes
17350,50,340,4,14,yes,no,yes
13440,25,107,2,14,no,no,yes
29440,66,528,16,14,yes,no,yes
37990,66,527,8,17,no,no,no
20950,33,426,8,14,yes,no,yes
16900,33,340,4,14,yes,yes,yes
23950,33,528,16,14,yes,no,yes
25900,33,528,16,14,yes,no,yes
16250,33,340,4,15,no,no,yes
28900,66,528,16,15,yes,no,yes
22940,66,214,4,14,yes,yes,yes
30440,66,528,16,14,yes,no,yes
28950,66,530,16,17,no,no,yes
19690,33,120,4,15,no,no,no
22940,66,212,8,14,yes,yes,yes
14690,25,120,4,14,no,no,no
23900,25,528,16,15,yes,no,yes
17900,66,107,2,15,no,no,yes
34390,66,340,8,17,no,no,no
17940,33,212,4,14,yes,yes,yes
28900,66,528,16,14,yes,no,yes
17650,33,425,8,15,no,no,yes
21890,33,212,4,15,no,no,no
22200,33,528,8,14,yes,no,yes
26450,66,424,8,17,yes,no,yes
24050,33,424,8,15,no,no,yes
27690,66,340,8,14,no,no,no
29290,50,340,4,17,no,no,no
18390,25,212,4,15,no,no,no
13690,25,120,4,14,no,no,no
29270,66,424,16,15,yes,yes,yes
16990,33,340,4,14,no,no,yes
22290,66,212,4,14,no,no,no
17900,33,214,4,15,no,no,yes
18440,66,107,2,14,no,no,yes
20900,66,214,4,15,no,no,yes
26440,66,426,8,14,yes,no,yes
16550,66,340,4,14,no,no,yes
19940,33,214,4,14,yes,yes,yes
23200,50,528,8,14,yes,no,yes
17550,66,340,4,15,no,no,yes
30890,66,424,8,14,no,no,no
25200,66,528,8,14,yes,no,yes
16990,33,120,4,14,no,no,no
17900,66,107,2,14,no,no,yes
23440,33,426,8,14,yes,no,yes
23950,66,426,8,14,yes,no,yes
18440,33,214,4,14,no,no,yes
26690,50,340,8,14,no,no,no
15590,33,212,4,14,no,no,yes
19290,33,212,4,14,no,no,no
24440,25,528,16,14,yes,no,yes
20390,25,120,4,17,no,no,no
14440,33,107,2,14,no,no,yes
15940,33,212,4,14,yes,yes,yes
21250,66,425,8,15,yes,no,yes
26690,25,170,4,17,yes,no,no
22440,33,426,8,14,yes,no,yes
15440,33,107,2,14,no,no,yes
36590,66,424,8,17,no,no,no
25430,66,426,8,14,yes,yes,yes
17050,33,340,4,14,yes,no,yes
13900,33,107,2,15,no,no,yes
20900,33,426,8,15,yes,no,yes
19950,33,426,8,14,yes,no,yes
24900,33,528,16,14,yes,no,yes
13990,50,260,4,14,no,no,yes
18190,33,120,4,14,no,no,no
18940,33,214,4,14,yes,yes,yes
13900,33,107,2,14,no,no,yes
17950,50,214,4,14,no,no,yes
33970,66,450,16,15,yes,yes,yes
22490,25,170,4,15,yes,no,no
15440,33,107,2,14,no,no,yes
26440,33,528,16,14,yes,no,yes
27440,33,528,16,14,yes,no,yes
22440,66,214,4,14,no,no,yes
24950,33,528,16,14,yes,no,yes
13950,33,107,2,14,no,no,yes
22900,50,426,8,15,yes,no,yes
18950,25,426,8,14,yes,no,yes
19900,25,426,8,15,yes,no,yes
27440,50,420,8,17,yes,no,yes
22590,50,340,4,14,no,no,no
21950,50,420,8,15,yes,no,yes
21440,25,426,8,14,yes,no,yes
14940,25,107,2,14,yes,yes,yes
12900,25,107,2,14,no,no,yes
14950,33,212,4,14,no,no,yes
14950,25,214,4,14,no,no,yes
24250,50,424,8,15,no,no,yes
37490,66,450,16,17,yes,yes,yes
28440,50,528,16,14,yes,no,yes
21990,50,425,8,15,yes,no,yes
22950,66,424,8,15,yes,no,yes
20440,50,214,4,14,no,no,yes
27450,66,530,16,15,yes,no,yes
24690,33,340,4,15,no,no,no
33040,66,420,16,17,yes,no,yes
15940,33,340,4,15,yes,no,yes
16950,33,214,4,14,no,no,yes
28690,66,340,8,14,no,no,no
15900,50,107,2,15,no,no,yes
32390,66,424,8,15,no,no,no
25440,66,426,8,14,yes,no,yes
22250,50,212,8,15,no,no,yes
21900,33,426,8,14,yes,no,yes
20440,25,426,8,14,yes,no,yes
20950,33,426,8,14,yes,no,yes
12950,33,214,4,14,no,no,yes
24250,66,212,8,15,no,no,yes
20450,66,425,8,15,no,no,yes
14950,33,340,4,14,yes,no,yes
16950,33,340,8,14,no,no,yes
32290,66,527,8,14,no,no,no
13990,25,245,4,14,yes,no,yes
21990,66,340,8,14,yes,no,yes
23190,33,340,4,14,no,no,no
14950,50,107,2,14,no,no,yes
19940,66,107,2,14,yes,yes,yes
19250,33,212,4,15,no,no,yes
13990,33,270,4,14,no,no,yes
27990,66,340,16,15,yes,no,yes
16940,33,107,2,14,yes,yes,yes
24900,66,426,8,14,yes,no,yes
24440,50,426,8,14,yes,no,yes
19950,50,424,8,14,no,no,yes
17940,25,214,4,14,yes,yes,yes
16900,33,214,4,15,no,no,yes
16440,25,214,4,14,no,no,yes
16890,25,212,4,14,no,no,no
19750,33,424,8,14,no,no,yes
18900,50,214,4,14,no,no,yes
19900,25,426,8,14,yes,no,yes
12950,33,212,4,14,no,no,yes
24790,66,212,4,15,no,no,no
16440,33,107,2,14,no,no,yes
28450,66,424,8,17,yes,no,yes
20940,50,212,8,14,yes,yes,yes
28890,33,340,4,17,no,no,no
20200,25,528,8,14,yes,no,yes
19950,66,214,4,14,no,no,yes
23550,66,340,8,15,yes,no,yes
22190,33,340,4,14,no,no,no
31450,66,424,16,17,yes,no,yes
27750,66,420,16,15,yes,no,yes
21200,33,528,8,14,yes,no,yes
17900,33,214,4,14,no,no,yes
18290,33,212,4,14,no,no,no
14950,25,340,8,14,no,no,yes
