ID,Date,Price,Bedrooms,Bathrooms,Sqft_living,Sqft_lot,Floors,Waterfront,View,Condition,Grade,Sqft_above,Sqft_basement,Yr_built,Yr_renovated,zipcode,Lat,Long,Sqft_living15,Sqft_lot15
1441,20140922T000000,525000,4,2.25,1890,8549,1,0,0,3,8,1890,0,1967,0,98008,47.6328,-122.117,1940,7210
1442,20141002T000000,770000,7,2.25,3260,8145,2,0,0,5,8,3260,0,1967,0,98008,47.6336,-122.115,2340,8145
1443,20150414T000000,678000,3,1.75,1670,7210,1,0,0,5,8,1670,0,1967,0,98008,47.6344,-122.116,2200,7210
1444,20140825T000000,589000,5,2,3930,10150,1.5,0,0,4,8,3070,860,1968,0,98008,47.6317,-122.114,2200,8190
1445,20140711T000000,800000,4,2.25,3220,8436,2,0,0,3,8,3220,0,1968,0,98008,47.6381,-122.116,2500,7632
1446,20141104T000000,550000,4,2.25,1650,7200,1,0,0,3,8,1650,0,1967,0,98008,47.6384,-122.116,2180,7950
1447,20140915T000000,575000,4,2.25,2060,12155,1,0,0,4,8,2060,0,1968,0,98008,47.6378,-122.117,2360,8625
1448,20140929T000000,555000,3,2,2240,11250,1,0,0,3,8,2240,0,1968,0,98008,47.6371,-122.119,2200,12500
1449,20141202T000000,650000,6,2.75,3610,10003,1.5,0,0,4,8,3610,0,1966,0,98008,47.6261,-122.125,2560,10004
1450,20140609T000000,627000,4,2,2030,9300,1,0,0,4,8,2030,0,1976,0,98052,47.6658,-122.149,1800,9018
1451,20141215T000000,599000,5,2.25,2460,8710,1,0,0,4,8,1330,1130,1976,0,98052,47.6651,-122.15,2460,8870
1452,20141022T000000,458000,3,2.25,2150,9900,1,0,0,3,8,1450,700,1977,0,98052,47.6647,-122.149,2170,9500
1453,20140804T000000,570000,5,1.75,2510,9750,1.5,0,0,3,8,2510,0,1969,0,98052,47.6635,-122.149,1900,9750
1454,20140619T000000,1.24E+06,4,3.5,3820,13224,2,0,0,3,10,3280,540,1990,0,98004,47.6005,-122.199,3340,9700
1455,20141119T000000,667500,3,1.75,2130,20423,1,0,0,3,9,2130,0,1953,0,98004,47.6339,-122.192,2370,20875
1456,20140610T000000,895000,5,2.5,2550,20875,1,0,0,4,9,1610,940,1953,0,98004,47.6336,-122.192,2510,21673
1457,20140612T000000,1.03E+06,4,2.5,2370,10858,2,0,0,3,9,2370,0,2003,0,98004,47.6336,-122.192,2510,21673
1458,20140528T000000,898000,5,1.5,2680,28014,1,0,0,4,8,1450,1230,1963,0,98004,47.6348,-122.196,2900,22180
1459,20150323T000000,999950,3,2.25,3740,22464,2,0,0,5,8,2330,1410,1966,0,98004,47.6354,-122.196,2680,19564
1460,20140805T000000,753000,4,1.75,2160,39430,1,0,0,4,8,1660,500,1974,0,98005,47.6378,-122.185,2430,35329
1461,20141020T000000,778000,3,2.25,2260,33080,1,0,0,5,9,1690,570,1974,0,98005,47.6386,-122.183,3020,35291
1462,20140627T000000,516500,1,1.25,1100,638,3,0,0,3,9,1100,0,2014,0,98112,47.6228,-122.307,1110,1933
1463,20140707T000000,450000,3,2.5,1990,12793,2,0,0,3,8,1990,0,1993,0,98028,47.7347,-122.226,2290,9035
1464,20150406T000000,395000,3,1,950,6951,1,0,0,4,7,950,0,1950,0,98125,47.7263,-122.3,1410,7200
1465,20140919T000000,335000,3,2.5,1700,6698,2,0,0,3,7,1700,0,1997,0,98038,47.3826,-122.028,2190,7346
1466,20150316T000000,320000,3,2.25,1650,7047,2,0,0,3,7,1650,0,1994,0,98038,47.3826,-122.027,2010,7763
1467,20150218T000000,380000,4,2.5,2320,10079,2,0,0,3,7,2320,0,1994,0,98038,47.3828,-122.026,2010,7438
1468,20140903T000000,328000,3,2.25,2020,8379,2,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031
1469,20140730T000000,340000,3,2.5,2170,9798,2,0,0,3,7,2170,0,1995,0,98038,47.3817,-122.023,2020,8121
1470,20150501T000000,366000,4,2.75,2170,9743,2,0,0,3,7,2170,0,1995,0,98038,47.3814,-122.024,1670,7734
1471,20140916T000000,353000,3,2.75,2170,8396,2,0,0,3,7,2170,0,1995,0,98038,47.3812,-122.023,2170,8378
1472,20140724T000000,315000,3,2.5,1660,10763,2,0,0,3,7,1660,0,1994,0,98038,47.3812,-122.029,2010,7983
1473,20150420T000000,361500,4,2.75,2190,6740,2,0,0,3,7,2190,0,1995,0,98038,47.3804,-122.027,1950,7150
1474,20150302T000000,319950,3,2.5,1700,7000,2,0,0,3,7,1700,0,1996,0,98038,47.3798,-122.025,1950,7000
1475,20141021T000000,339995,4,2.5,2180,5367,2,0,0,3,7,2180,0,2000,0,98038,47.3775,-122.022,2180,5130
1476,20140819T000000,325000,3,2.5,1740,5267,2,0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000
1477,20150421T000000,335000,3,2.5,1740,5267,2,0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000
1478,20140902T000000,888000,3,1.5,1250,8710,1,0,0,4,7,1250,0,1953,0,98004,47.6245,-122.198,1750,9185
1479,20150127T000000,680000,4,2.75,2720,54048,2,0,0,3,8,2720,0,1985,0,98072,47.7181,-122.089,2580,37721
1480,20140912T000000,674950,4,3.5,2650,3127,2,0,0,3,8,2230,420,2011,0,98027,47.5381,-122.046,2330,3137
1481,20140909T000000,665000,4,3.5,2650,3474,2,0,0,3,8,2230,420,2011,0,98027,47.5377,-122.046,2330,3474
1482,20140725T000000,730000,3,1.75,2040,11294,1,0,0,4,7,1340,700,1952,0,98004,47.5923,-122.197,2120,9587
1483,20140915T000000,1.27E+06,3,2.5,3060,9576,2,0,0,3,10,3060,0,2005,0,98004,47.5928,-122.199,3060,9579
1484,20150421T000000,1.39E+06,4,4.5,4490,24767,2,0,2,3,11,3800,690,1998,0,98006,47.5544,-122.147,3370,32700
1485,20140728T000000,1.35E+06,5,3.5,4800,14984,2,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009
1486,20141222T000000,670000,3,1,1710,6195,1,0,0,3,7,1410,300,1946,0,98105,47.6706,-122.265,1610,6195
1487,20141113T000000,510000,2,1,1390,5544,1,0,0,3,7,930,460,1947,0,98105,47.6696,-122.267,1710,6200
1488,20140903T000000,998000,4,2.5,3030,6820,2,0,0,3,9,2530,500,1947,2000,98105,47.6695,-122.266,2070,6820
1489,20150414T000000,515000,3,2.75,1710,9448,1,0,0,3,7,1010,700,1947,0,98105,47.6693,-122.267,1960,8951
1490,20140804T000000,1.24E+06,5,3.25,5790,13726,2,0,3,3,10,4430,1360,2014,0,98006,47.5388,-122.114,5790,13726
1491,20150202T000000,1.75E+06,6,4.25,5860,13928,2,0,3,3,10,4150,1710,2013,0,98006,47.5382,-122.114,5790,13928
1492,20141002T000000,1.75E+06,5,3.25,5790,12739,2,0,3,3,10,4430,1360,2014,0,98006,47.538,-122.114,5790,13928
1493,20150113T000000,1.88E+06,5,3.5,4410,13000,2,0,3,3,10,2920,1490,2014,0,98006,47.5382,-122.111,5790,12969
1494,20141028T000000,235000,2,2,870,6450,1,0,0,4,6,740,130,1954,0,98118,47.5354,-122.278,1640,5775
1495,20140626T000000,667000,3,1.75,3320,478288,1.5,0,3,4,8,2260,1060,1933,1982,98022,47.2407,-121.953,2960,217800
1496,20140527T000000,569950,5,4.5,4850,40902,2,0,0,3,10,4850,0,2001,0,98023,47.3181,-122.344,1640,13503
1497,20140619T000000,275000,3,1.75,1860,15681,1,0,0,4,7,1860,0,1971,0,98023,47.3191,-122.339,1860,22979
1498,20140507T000000,651000,3,2.5,3240,108366,2,0,0,4,10,3240,0,1991,0,98042,47.327,-122.094,2090,108366
1499,20141009T000000,950000,4,3,3230,438213,2,0,0,3,9,3230,0,1999,0,98070,47.4141,-122.47,1600,144619
1500,20140923T000000,220500,2,1,990,57499,1,0,0,2,6,990,0,1949,0,98070,47.4145,-122.463,2090,27442
1501,20150504T000000,329000,2,1,990,57499,1,0,0,2,6,990,0,1949,0,98070,47.4145,-122.463,2090,27442
1502,20140909T000000,380000,2,2.5,2110,114127,1,0,0,4,8,1590,520,1975,0,98031,47.4137,-122.212,1960,11250
1503,20150318T000000,550000,6,4.5,4520,40164,2,0,0,3,9,3580,940,1953,2008,98031,47.407,-122.216,2870,13068
1504,20150115T000000,235000,3,1,1430,15246,1,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068
1505,20141215T000000,327500,3,2.5,2090,12027,2,0,0,3,8,2090,0,1991,0,98031,47.4084,-122.213,2090,12666
1506,20150102T000000,408000,3,1.75,1600,313672,1,0,0,4,7,1600,0,1960,0,98058,47.4129,-122.08,1780,90860
1507,20140905T000000,998000,4,3.25,3770,982998,2,0,0,3,10,3770,0,1992,0,98058,47.414,-122.087,2290,37141
1508,20141017T000000,610000,3,2.5,2080,167270,1,0,0,3,7,2080,0,2000,0,98038,47.4032,-121.963,2080,55321
1509,20141006T000000,352500,4,2.5,2300,219106,1,0,0,4,7,1840,460,1958,0,98038,47.4044,-121.963,2120,123710
1510,20140711T000000,314000,3,1.75,1810,41800,1,0,0,5,7,1210,600,1980,0,98038,47.4109,-121.958,1650,135036
1511,20140505T000000,1.40E+06,5,3.5,4010,8510,2,0,1,5,9,2850,1160,1971,0,98105,47.6578,-122.286,2610,6128
1512,20150408T000000,1.01E+06,3,2.5,2570,5000,1,0,0,4,8,1480,1090,1940,0,98105,47.6578,-122.285,2420,5484
1513,20141028T000000,1.25E+06,3,2.75,2780,4815,3,0,2,3,10,2780,0,1974,0,98105,47.6569,-122.286,2820,5000
1514,20150102T000000,519000,3,1.75,1560,26099,1,0,3,4,8,1560,0,1973,0,98070,47.5023,-122.467,1760,19687
1515,20141022T000000,235000,2,1,1500,8015,1,0,0,3,6,1500,0,1947,0,98146,47.5027,-122.348,1130,8015
1516,20140523T000000,149000,3,1,1700,8645,1,0,0,3,6,1700,0,1955,0,98146,47.4899,-122.337,1500,7980
1517,20141112T000000,284700,3,1,1700,8645,1,0,0,3,6,1700,0,1955,0,98146,47.4899,-122.337,1500,7980
1518,20150313T000000,135000,4,1,1460,18599,1.5,0,0,3,5,1460,0,1940,0,98146,47.5006,-122.351,1320,8100
1519,20140627T000000,195000,2,1,1020,8100,1,0,0,3,6,1020,0,1940,0,98168,47.4971,-122.334,1200,12500
1520,20150325T000000,210000,3,1,880,10800,1,0,0,3,6,880,0,1942,0,98146,47.4949,-122.338,1100,8820
1521,20150417T000000,330000,3,1.75,1250,8100,1,0,0,3,7,1250,0,1951,2004,98146,47.5016,-122.348,1300,8175
1522,20140813T000000,335000,2,1.75,1660,11437,2,0,0,3,7,1660,0,1958,1992,98146,47.4899,-122.339,1290,7860
1523,20140708T000000,210000,3,1,1070,8179,1,0,0,3,6,1070,0,1949,0,98146,47.5015,-122.349,1050,8177
1524,20141208T000000,104950,2,1,1170,8254,1,0,0,2,6,1170,0,1949,0,98146,47.497,-122.346,1820,8922
1525,20150405T000000,285000,3,1.5,1490,10367,1,0,0,3,7,1010,480,1957,0,98146,47.4973,-122.347,1000,8254
1526,20150408T000000,369950,3,2.5,1930,8254,2,0,0,3,7,1930,0,2014,0,98146,47.4973,-122.346,1540,8849
1527,20140722T000000,279500,3,1.5,1200,8040,1,0,0,4,7,1200,0,1959,0,98146,47.4901,-122.341,1450,9315
1528,20140724T000000,203000,3,2.25,1630,9145,1,0,0,3,7,1630,0,1960,0,98146,47.5,-122.347,1630,9206
1529,20150505T000000,126500,3,1,1130,12212,1,0,0,3,6,1130,0,1942,0,98146,47.4952,-122.34,1190,9240
1530,20140930T000000,271000,4,1.75,1490,9112,1,0,0,3,6,970,520,1940,0,98146,47.4991,-122.345,1650,8411
1531,20140509T000000,255000,2,1,810,7980,1,0,0,1,6,810,0,1928,0,98146,47.489,-122.337,1440,7980
1532,20150416T000000,329950,4,1,2050,7590,1,0,0,3,7,1280,770,1957,0,98178,47.4916,-122.224,2050,7800
1533,20140718T000000,255500,2,1,1440,43560,1,0,0,4,7,1150,290,1965,0,98027,47.4916,-122.082,1870,56628
1534,20140724T000000,379000,5,2.75,3000,25175,1,0,0,4,7,1500,1500,1961,0,98027,47.497,-122.088,2170,40523
1535,20140715T000000,575000,4,2.5,2550,56628,2,0,0,3,9,2550,0,2001,0,98027,47.4913,-122.081,1870,56628
1536,20140514T000000,543000,2,2,2370,217800,1.5,0,0,3,7,1600,770,1992,0,98027,47.5007,-122.088,2370,157687
1537,20140915T000000,499000,2,1.75,2040,114562,1,0,0,4,7,2040,0,1968,0,98027,47.4985,-122.092,1850,94960
1538,20140626T000000,320000,3,2,1550,34175,1.5,0,0,3,7,1550,0,1999,0,98045,47.4855,-121.698,2300,35174
1539,20140807T000000,433200,3,2.5,2075,16200,2,0,0,3,8,2075,0,2002,0,98045,47.4848,-121.698,2300,32379
1540,20150130T000000,465000,3,2,1840,40438,2,0,0,3,7,1840,0,1994,0,98045,47.4853,-121.709,1380,44049
1541,20150414T000000,1.25E+06,1,1.25,1810,5070,1.5,1,4,4,8,1230,580,1967,0,98075,47.5814,-122.081,2280,5070
1542,20140509T000000,2.40E+06,3,2.25,3000,11665,1.5,1,4,3,11,3000,0,2001,0,98075,47.5884,-122.086,3000,15959
1543,20140703T000000,1.14E+06,3,2.5,2780,33503,1.5,0,1,4,8,2110,670,1969,0,98075,47.5844,-122.081,3150,15542
1544,20140913T000000,950000,4,1.75,3100,21303,1,0,1,4,9,3100,0,1962,0,98075,47.5847,-122.081,3480,9697
1545,20150330T000000,650000,3,2.25,2180,60112,2,0,0,3,8,2180,0,1976,0,98053,47.6723,-122.082,2060,120225
1546,20140811T000000,585000,3,1.75,2220,216493,1,0,2,3,8,2220,0,1989,0,98014,47.6624,-121.951,2900,169884
1547,20150320T000000,325000,3,2,1750,9000,1.5,0,0,4,5,1750,0,1936,0,98133,47.7489,-122.35,1830,8100
1548,20140721T000000,294000,2,1,820,6366,1,0,0,5,6,820,0,1952,0,98133,47.7512,-122.34,1580,10169
1549,20141002T000000,287500,3,1,1810,7200,1,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100
1550,20150218T000000,431000,3,1,1810,7200,1,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100
1551,20150506T000000,335000,3,1,1020,10200,1,0,0,4,7,1020,0,1954,0,98133,47.7503,-122.348,1170,8188
1552,20150320T000000,410000,4,1.75,2320,7500,1,0,0,3,7,1220,1100,1955,0,98133,47.7574,-122.343,2230,7500
1553,20141110T000000,425000,5,2.5,2180,7875,1,0,0,4,7,1200,980,1955,0,98133,47.7543,-122.341,1840,5105
1554,20140623T000000,350000,3,1.75,1660,10150,1.5,0,0,3,7,1660,0,1957,0,98133,47.7512,-122.342,1640,8906
1555,20150326T000000,515000,5,3,2530,5105,1,0,0,3,8,1520,1010,2005,0,98133,47.7546,-122.341,2290,4011
1556,20141216T000000,310000,1,1,920,8282,1.5,0,0,3,6,920,0,1944,1980,98011,47.761,-122.214,2260,14025
1557,20140926T000000,490500,3,2,3000,21883,2,0,0,3,7,1970,1030,1998,0,98011,47.7599,-122.214,2280,14025
1558,20150421T000000,475000,3,2.25,1580,8659,1,0,0,4,7,1220,360,1961,0,98011,47.7599,-122.215,1970,9650
1559,20150319T000000,460000,3,1.75,1970,9135,1,0,0,4,7,1370,600,1961,0,98011,47.7603,-122.215,1880,9650
1560,20140923T000000,516250,6,2,2390,8660,1.5,0,0,4,7,2390,0,1925,0,98011,47.7589,-122.216,2250,12942
1561,20141121T000000,660000,5,3.5,3160,5175,2,0,0,3,9,3160,0,2014,0,98011,47.755,-122.216,2100,9351
1562,20141117T000000,496000,3,2.5,2180,4533,2,0,0,3,7,2180,0,2010,0,98011,47.754,-122.215,2180,7347
1563,20140715T000000,815000,3,1.5,1370,8671,1,0,0,3,7,1370,0,1955,0,98004,47.6217,-122.198,1580,8671
1564,20140801T000000,285000,2,1,990,2446,2,0,0,3,7,990,0,1998,0,98144,47.5919,-122.297,1260,2805
1565,20141016T000000,305000,2,1.5,800,2142,2,0,0,3,7,800,0,2006,0,98144,47.5917,-122.297,1320,2742
1566,20150422T000000,342000,4,2.25,1964,3541,2,0,0,3,9,1964,0,2013,0,98030,47.3594,-122.201,1757,3547
1567,20150113T000000,347500,4,2.5,2156,3562,2,0,0,3,9,2156,0,2012,0,98030,47.3591,-122.201,1708,3539
1568,20141110T000000,282000,4,2.5,1785,2552,2,0,0,3,8,1785,0,2009,0,98030,47.3582,-122.2,1691,2700
1569,20150429T000000,330000,2,1,790,9784,1,0,0,3,6,790,0,1932,0,98155,47.7634,-122.284,2350,10102
1570,20150310T000000,1.25E+06,4,2.25,3300,15375,1.5,0,3,3,8,2820,480,1933,1984,98040,47.526,-122.225,3250,15375
1571,20150116T000000,291970,1,1,680,21727,1,0,0,3,5,680,0,1952,1995,98058,47.446,-122.175,1470,19406
1572,20140701T000000,260000,3,2.25,1920,9680,1,0,0,4,7,1300,620,1961,0,98031,47.412,-122.195,1500,9516
1573,20141113T000000,227950,3,1.5,1120,11430,1,0,0,4,7,1120,0,1963,0,98031,47.4105,-122.194,1790,8760
1574,20140527T000000,265000,3,2.5,1440,7741,1,0,0,4,7,1000,440,1983,0,98031,47.4042,-122.194,1680,7316
1575,20150222T000000,269000,3,2.25,1420,7297,1,0,0,3,7,1130,290,1984,0,98031,47.4046,-122.194,1730,7419
1576,20150505T000000,250000,3,2.5,1730,7200,2,0,0,4,7,1730,0,1985,0,98031,47.4029,-122.196,1770,7396
1577,20141210T000000,324000,3,2.5,1920,5322,2,0,0,3,8,1920,0,1999,0,98031,47.4095,-122.195,1920,5000
1578,20141117T000000,295000,4,2.5,1810,4871,2,0,0,3,8,1810,0,1999,0,98031,47.4088,-122.192,1850,5003
1579,20140807T000000,270000,4,1,1900,8505,1,0,0,3,7,1200,700,1956,0,98055,47.4406,-122.196,1440,8505
1580,20141001T000000,265000,4,1,1860,8505,1,0,0,4,7,1860,0,1955,0,98055,47.4406,-122.194,1560,8505
1581,20141006T000000,265000,3,1.5,1460,8505,1,0,0,4,7,1460,0,1955,0,98055,47.4402,-122.195,1580,8505
1582,20150424T000000,295000,3,2,1230,3405,1,0,0,3,7,1230,0,2010,0,98058,47.438,-122.179,1440,4066
1583,20141230T000000,1.20E+06,3,2,2480,13310,1,0,0,2,7,2480,0,1955,0,98052,47.6759,-122.114,2400,11340
1584,20140825T000000,145000,1,0.75,480,9750,1,0,0,2,4,480,0,1948,0,98146,47.4982,-122.362,1550,9924
1585,20141208T000000,730000,4,2.75,3800,9606,2,0,0,3,9,3800,0,2008,0,98011,47.7368,-122.208,3400,9677
1586,20140911T000000,845950,5,2.75,4450,9600,2,0,0,3,9,3650,800,2014,0,98011,47.7336,-122.21,4000,9750
1587,20150317T000000,870000,5,3.5,4495,10079,2,0,0,3,9,3580,915,2013,0,98011,47.7339,-122.209,4495,10079
1588,20141226T000000,865950,5,3.5,4890,12039,2,0,0,3,9,3590,1300,2014,0,98011,47.7338,-122.208,4590,10079
1589,20141211T000000,335000,2,1,1070,6678,1,0,0,4,7,1070,0,1951,0,98133,47.7315,-122.357,1680,7788
1590,20140716T000000,293000,1,1,1110,5421,1,0,0,3,6,1110,0,1935,0,98177,47.7322,-122.359,1230,8100
1591,20140626T000000,290000,2,1,930,7740,1,0,0,3,6,930,0,1924,0,98125,47.7091,-122.292,1250,7740
1592,20140506T000000,353000,3,1,1350,7740,1,0,0,4,6,860,490,1947,0,98125,47.7098,-122.291,1130,7740
1593,20141117T000000,426000,2,1,1630,7680,1,0,0,3,7,830,800,1947,0,98125,47.7092,-122.291,1250,7740
1594,20141002T000000,355000,3,1.75,1120,7740,1,0,0,4,6,860,260,1948,0,98125,47.7107,-122.291,1240,7740
1595,20140520T000000,699000,4,2.5,2650,7945,2,0,0,3,9,2650,0,2006,0,98125,47.7113,-122.296,1200,7920
1596,20141107T000000,415000,4,1.5,2700,14760,1.5,0,0,5,9,2700,0,1940,0,98022,47.1996,-122.003,1670,7200
1597,20150109T000000,295000,3,1.5,1670,10800,1,0,0,4,8,1670,0,1956,0,98022,47.2004,-122.003,1670,9169
1598,20140827T000000,342000,4,2,1570,11200,1,0,0,3,7,1120,450,1959,0,98011,47.7573,-122.217,1570,11200
1599,20140915T000000,225000,4,2,2220,14120,1,0,0,3,7,1200,1020,1966,0,98042,47.361,-122.116,1300,9709
1600,20140610T000000,225000,3,1.75,1760,26055,1,0,0,3,7,920,840,1979,0,98042,47.3664,-122.1,1350,13475
1601,20140525T000000,195000,3,1.75,1570,8459,1,0,0,3,7,1570,0,1991,0,98022,47.2016,-122.006,1650,8844
1602,20150402T000000,406000,3,1.75,1270,6017,1,0,0,4,7,1030,240,1990,0,98028,47.737,-122.225,1630,7381
1603,20140821T000000,337900,3,3.5,1500,1471,3,0,0,3,7,1500,0,1999,0,98177,47.7034,-122.362,1500,1445
1604,20141024T000000,405600,5,1.5,2830,4000,2.5,0,0,4,8,2830,0,1918,0,98118,47.5132,-122.262,1480,4000
1605,20141103T000000,370000,2,2,2100,58488,2,0,0,3,9,2100,0,2005,0,98014,47.72,-121.402,1440,59346
1606,20140627T000000,415000,3,2.75,2600,64626,1.5,0,0,3,8,2600,0,2009,0,98014,47.7185,-121.405,1740,64626
1607,20150417T000000,320000,3,1.75,1790,66250,1.5,0,0,3,7,1790,0,2003,0,98014,47.7179,-121.403,1440,59346
1608,20140502T000000,275000,3,1.5,1180,10277,1,0,0,3,6,1180,0,1983,0,98045,47.488,-121.787,1680,11104
1609,20141122T000000,1.65E+06,3,2.25,2750,6203,1,1,4,5,7,1620,1130,1959,0,98074,47.6163,-122.068,2570,7009
1610,20150323T000000,334200,3,1.75,1410,45302,1,0,0,3,7,1410,0,1980,0,98019,47.7077,-121.914,2240,49222
1611,20140609T000000,328000,3,1.75,1440,45302,2,0,0,3,7,1440,0,1977,0,98019,47.7078,-121.915,2080,49658
1612,20150318T000000,472500,4,1.75,1440,8536,1,0,0,4,7,1440,0,1961,0,98033,47.6775,-122.18,1720,9748
1613,20140715T000000,402500,3,1.75,1480,2211,2,0,0,3,7,1480,0,1995,0,98103,47.6966,-122.35,1480,2197
1614,20150413T000000,415000,3,1.75,1480,2200,2,0,0,3,7,1480,0,1995,0,98103,47.6969,-122.35,1360,2190
1615,20140709T000000,187000,2,1,840,11600,1,0,0,3,6,840,0,1952,0,98168,47.492,-122.302,1610,9120
1616,20140627T000000,410000,3,2,1400,45738,2,0,0,4,8,1400,0,1981,0,98070,47.3624,-122.455,2390,56628
1617,20140715T000000,430000,2,2,1440,213008,2,0,0,4,7,1440,0,1990,0,98070,47.3604,-122.457,1630,161172
1618,20141218T000000,360000,3,1.25,2350,6200,1,0,0,4,7,1320,1030,1966,0,98007,47.5979,-122.135,2140,9543
1619,20150413T000000,285950,2,1,1170,6000,1,0,0,3,6,1170,0,1948,0,98168,47.5033,-122.331,1130,7500
1620,20140924T000000,115000,3,1,1080,6250,1,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250
1621,20141215T000000,124000,3,1,1080,6250,1,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250
1622,20150311T000000,157000,3,1,1080,6250,1,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250
1623,20140616T000000,92000,2,1,760,5500,1.5,0,0,3,5,760,0,1947,0,98168,47.5045,-122.329,1040,5515
1624,20150406T000000,220000,2,1,840,9000,1,0,0,5,6,840,0,1951,0,98168,47.5033,-122.329,1350,10400
1625,20140912T000000,235000,3,1,1020,6173,1,0,0,3,6,780,240,1948,0,98168,47.5042,-122.329,1330,5909
1626,20141001T000000,283000,3,1,1740,5247,1,0,0,3,7,1270,470,1947,0,98168,47.5049,-122.329,1070,5636
1627,20141125T000000,340000,3,1,1710,10190,1,0,0,3,6,1310,400,1949,0,98168,47.506,-122.331,1200,6251
1628,20141007T000000,324950,2,1,1150,9186,1,0,0,3,7,1150,0,1946,0,98168,47.5081,-122.33,1390,10690
1629,20140715T000000,205000,2,1,1060,8000,1,0,0,3,6,1060,0,1941,0,98168,47.5088,-122.333,1390,8000
1630,20140527T000000,280000,3,1,1200,6250,1,0,0,3,6,920,280,1943,0,98168,47.5095,-122.331,1280,9375
1631,20150430T000000,270950,2,1,780,6250,1,0,0,3,6,780,0,1942,0,98168,47.5099,-122.33,1280,7100
1632,20150505T000000,261000,2,1,970,12500,1,0,0,3,6,970,0,1941,0,98168,47.5102,-122.33,1280,6250
1633,20140923T000000,175000,4,1,1210,6250,1,0,0,3,7,1210,0,1962,0,98168,47.5008,-122.333,1210,8291
1634,20150401T000000,209950,2,1,1050,6250,1,0,0,4,6,840,210,1943,0,98168,47.5024,-122.333,1310,12500
1635,20150407T000000,339950,3,1.75,1330,12092,1,0,0,4,6,720,610,1981,0,98168,47.5102,-122.324,1770,11770
1636,20150402T000000,350000,2,2.75,2820,11770,2,0,0,3,7,1630,1190,1947,0,98168,47.5102,-122.324,1690,12500
1637,20140625T000000,270000,2,1,2060,8398,1,0,0,3,7,1260,800,1962,0,98168,47.509,-122.324,1690,13495
1638,20150402T000000,369900,3,1.75,2150,19127,1,0,0,3,7,1650,500,1978,0,98168,47.5061,-122.324,1550,15000
1639,20140801T000000,286000,3,1.75,1770,9000,1,0,0,3,7,1090,680,1954,0,98168,47.4997,-122.326,1520,21141
1640,20140924T000000,244500,2,1.75,1300,14500,1,0,0,3,6,650,650,1939,0,98168,47.4989,-122.329,1370,12986
1641,20140731T000000,325000,4,1.75,1950,12500,1,0,0,3,7,1330,620,1963,0,98168,47.4999,-122.327,1760,11520
1642,20140815T000000,300000,3,2.5,1830,12750,2,0,0,3,7,1830,0,1991,0,98168,47.5003,-122.328,1610,10000
1643,20150327T000000,292000,3,1,1730,21183,1,0,0,3,7,1030,700,1955,0,98168,47.5024,-122.332,1610,13000
1644,20150302T000000,235000,3,1,1310,15022,1,0,0,3,7,1310,0,1934,1984,98168,47.5008,-122.332,1530,13154
1645,20140625T000000,308000,3,1,1640,18144,1.5,0,0,3,6,1640,0,1942,0,98168,47.5027,-122.33,1500,9065
1646,20141031T000000,340000,4,2.5,2020,32710,1,0,0,3,7,1070,950,1941,0,98168,47.4969,-122.33,1340,17700
1647,20141209T000000,490000,4,1.75,1870,9500,1,0,0,4,7,1090,780,1962,0,98033,47.7012,-122.187,2010,10000
1648,20150310T000000,203000,3,1.5,1200,9120,1,0,0,3,7,1000,200,1963,0,98055,47.4545,-122.187,1640,9200
1649,20150506T000000,275000,3,1.75,1890,5000,1,0,0,3,7,1890,0,2003,0,98092,47.3357,-122.175,2960,5421
1650,20140801T000000,275000,3,2.5,3020,5868,2,0,0,3,7,3020,0,2003,0,98092,47.3361,-122.175,2710,5470
1651,20150209T000000,275000,3,2.5,2710,5733,2,0,0,3,7,2710,0,2003,0,98092,47.3357,-122.171,2720,5733
1652,20141023T000000,289950,3,2.5,2070,6145,2,0,0,3,7,2070,0,2003,0,98092,47.3357,-122.172,2070,5297
1653,20150304T000000,315000,5,3,2110,10766,2,0,0,3,7,2110,0,2005,0,98030,47.3599,-122.176,1460,10400
1654,20150204T000000,245000,3,1.75,2350,12720,1,0,0,4,7,1180,1170,1964,0,98030,47.3594,-122.175,1680,10400
1655,20141021T000000,206600,3,2,1390,13464,1,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.173,1720,12080
1656,20150116T000000,435000,4,2.5,2650,9065,2,0,0,3,7,2650,0,2000,0,98019,47.7258,-121.959,2590,13218
1657,20150211T000000,454000,4,2.5,3040,12522,2,0,0,3,7,3040,0,2000,0,98019,47.7247,-121.959,2490,9742
