year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,12,OO,SkyWest Airlines Inc.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",63,6,6,0,0,0,0,0,0,234,234,0,0,0,0
2020,12,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",272,31,18,10,2,0,1,1,1,1830,953,618,226,0,33
2020,12,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",542,67,48,4,3,0,12,7,3,5981,2418,769,2065,0,729
2020,12,OO,SkyWest Airlines Inc.,PUB,"Pueblo, CO: Pueblo Memorial",53,7,6,0,0,0,1,1,0,226,181,0,0,0,45
2020,12,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",15,3,2,1,0,0,0,0,0,201,166,35,0,0,0
2020,12,OO,SkyWest Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",192,26,18,6,0,0,2,3,0,991,512,324,0,0,155
2020,12,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",29,3,3,0,0,0,0,0,0,182,182,0,0,0,0
2020,12,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",372,37,23,9,0,0,5,0,3,3701,1235,1993,0,0,473
2020,12,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",63,11,9,2,0,0,0,2,1,490,340,150,0,0,0
2020,12,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",15,1,1,0,0,0,0,0,1,31,31,0,0,0,0
2020,12,OO,SkyWest Airlines Inc.,RIW,"Riverton/Lander, WY: Riverton Regional",45,1,0,0,1,0,0,2,2,699,0,0,699,0,0
2020,12,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",45,5,5,0,0,0,0,0,1,145,145,0,0,0,0
2020,12,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",370,25,19,2,0,0,4,0,0,978,729,40,0,0,209
2020,12,OO,SkyWest Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",57,6,1,0,0,0,5,0,0,198,24,0,0,0,174
2020,12,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",92,9,7,1,0,0,1,1,1,1112,395,687,0,0,30
2020,12,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",96,18,7,0,0,0,11,0,0,2088,1201,0,0,0,887
2020,12,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",512,39,24,1,1,0,13,2,2,1896,1049,15,16,0,816
2020,12,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",324,63,50,10,1,0,2,2,0,2564,1839,472,88,0,165
2020,12,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",8,1,1,0,0,0,0,0,0,17,17,0,0,0,0
2020,12,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",176,11,9,0,0,0,2,0,0,484,301,0,0,0,183
2020,12,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",240,32,25,2,1,0,4,2,0,1729,1494,60,46,0,129
2020,12,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",266,24,16,0,0,0,8,0,1,1159,741,0,0,0,418
2020,12,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",32,10,7,3,0,0,0,1,1,600,472,128,0,0,0
2020,12,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",30,7,6,0,0,0,1,0,0,402,335,0,0,0,67
2020,12,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1883,160,109,35,3,0,13,16,10,10028,4687,4435,258,0,648
2020,12,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2667,195,125,26,8,0,36,14,5,15447,9334,2294,1355,0,2464
2020,12,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",114,16,11,2,0,0,3,1,0,822,484,129,0,0,209
2020,12,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",283,22,17,3,0,0,2,1,0,1384,1099,226,0,0,59
2020,12,OO,SkyWest Airlines Inc.,SHD,"Staunton, VA: Shenandoah Valley Regional",53,11,9,0,0,0,2,1,0,525,441,0,0,0,84
2020,12,OO,SkyWest Airlines Inc.,SHR,"Sheridan, WY: Sheridan County",53,5,3,0,0,0,2,0,1,273,171,0,0,0,102
2020,12,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",133,14,11,1,0,0,2,1,1,452,298,21,0,0,133
2020,12,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",607,53,32,7,0,0,14,4,1,3006,1458,771,0,0,777
2020,12,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4062,411,316,77,2,0,16,10,0,36490,26348,8651,331,0,1160
2020,12,OO,SkyWest Airlines Inc.,SLN,"Salina, KS: Salina Regional",53,6,4,0,0,0,2,0,0,220,127,0,0,0,93
2020,12,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",398,25,12,7,0,1,5,0,3,1606,684,470,0,153,299
2020,12,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",229,15,13,0,0,0,2,1,0,765,665,0,0,0,100
2020,12,OO,SkyWest Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",8,2,2,0,0,0,0,0,0,59,59,0,0,0,0
2020,12,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",214,24,22,0,0,0,2,0,0,843,778,0,0,0,65
2020,12,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",76,3,2,0,0,0,1,0,0,155,38,0,0,0,117
2020,12,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",170,34,31,2,1,0,0,0,4,1102,886,195,21,0,0
2020,12,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",29,3,2,0,0,0,1,1,0,165,87,0,0,0,78
2020,12,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,OO,SkyWest Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",42,7,5,0,0,0,2,1,0,586,232,0,0,0,354
2020,12,OO,SkyWest Airlines Inc.,TPA,"Tampa, FL: Tampa International",9,4,3,0,1,0,0,0,0,152,130,0,22,0,0
2020,12,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",31,5,1,0,1,0,3,0,1,352,103,0,49,0,200
2020,12,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",141,28,21,0,1,0,6,1,1,1477,1075,0,142,0,260
2020,12,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",462,59,38,9,1,0,11,0,0,3411,1995,813,39,0,564
2020,12,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",90,16,12,4,0,0,0,2,0,2326,1535,791,0,0,0
2020,12,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",100,10,10,0,0,0,0,0,0,326,326,0,0,0,0
2020,12,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",47,6,5,0,0,0,1,0,0,200,143,0,0,0,57
2020,12,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",53,6,4,1,0,0,1,2,0,1760,1614,58,0,0,88
2020,12,OO,SkyWest Airlines Inc.,VEL,"Vernal, UT: Vernal Regional",53,6,2,3,0,0,1,3,4,346,61,224,0,0,61
2020,12,OO,SkyWest Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",31,3,2,1,0,0,0,0,3,99,64,35,0,0,0
2020,12,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",57,7,5,0,0,0,2,0,0,316,237,0,0,0,79
2020,12,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",125,13,7,0,0,0,6,1,0,1095,410,0,0,0,685
2020,12,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",35,7,3.6,0,2.73,0,0.67,0,0,349,231,0,90,0,28
2020,12,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",164,24,10.31,0,9.07,0,4.62,1,0,1097,537,0,302,0,258
2020,12,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",294,32,15.73,1,8.27,0,7,1,1,1720,706,26,323,0,665
2020,12,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",33,10,4.65,0,2.72,0,2.63,1,0,549,300,0,73,0,176
2020,12,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",55,9,3.06,0,1.41,0,4.53,0,0,535,172,0,51,0,312
2020,12,UA,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International",67,7,3.16,0,1.27,0,2.57,0,0,250,103,0,46,0,101
2020,12,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",57,7,2.81,0,1.22,0,2.97,0,0,458,134,0,41,0,283
2020,12,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",538,52,18.53,3.78,19.79,0,9.89,30,0,2983,812,672,632,0,867
2020,12,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",96,14,6.54,0.98,3.63,0,2.84,0,0,753,360,117,84,0,192
2020,12,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",111,16,5.85,0,5.94,0,4.21,2,0,621,290,0,156,0,175
2020,12,UA,United Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",29,5,2.18,1,0,0,1.82,0,0,382,98,76,0,0,208
2020,12,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",309,38,15.18,0,12.92,0,9.9,1,1,1946,866,0,331,0,749
2020,12,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",47,8,3.71,1,0.34,0,2.94,1,0,397,136,72,20,0,169
2020,12,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",2,1,0,0,0,0,1,0,0,58,0,0,0,0,58
2020,12,UA,United Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",13,4,0.68,0,0.36,0,2.96,0,0,295,21,0,9,0,265
2020,12,UA,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31,8,1.3,0,3,0,3.7,0,0,338,73,0,59,0,206
2020,12,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",53,4,0.69,0,3.31,0,0,0,0,93,11,0,82,0,0
2020,12,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",4195,531,127.9,8.12,305.32,0.96,88.7,45,2,31066,11998,364,11346,118,7240
2020,12,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",151,28,8.75,2.2,11.26,0,5.79,0,0,1594,620,91,457,0,426
2020,12,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",30,10,3.36,0.64,4.63,0,1.38,0,0,1130,153,448,195,0,334
2020,12,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",12,1,1,0,0,0,0,0,0,51,51,0,0,0,0
2020,12,UA,United Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",53,9,0.49,1.65,6.86,0,0,1,4,502,26,139,337,0,0
2020,12,UA,United Air Lines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",31,6,0.67,0,2.33,0,3,0,0,394,33,0,79,0,282
2020,12,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",2108,231,83.55,9.36,95.02,0,43.07,54,1,11994,5048,802,3086,0,3058
2020,12,UA,United Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",31,6,3.18,0,0.94,0,1.87,0,1,175,72,0,28,0,75
2020,12,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",598,66,25.12,4,27.78,0,9.1,8,0,3361,1305,136,865,0,1055
2020,12,UA,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",31,5,2.77,0,1.02,0,1.22,0,0,208,109,0,23,0,76
2020,12,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",62,9,6.57,0,1.54,0,0.89,0,0,535,375,0,60,0,100
2020,12,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",44,2,1.52,0,0,0,0.48,0,0,150,87,0,0,0,63
2020,12,UA,United Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",23,3,1.58,0,1.42,0,0,0,0,88,47,0,41,0,0
2020,12,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",294,24,12.13,0,6.91,0,4.97,1,1,1658,711,0,200,0,747
2020,12,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",1301,125,50.86,4.35,43.92,0,25.87,32,1,7273,2836,1386,1275,0,1776
2020,12,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2561,259,69.87,5.98,130.92,0,52.23,6,2,10369,2815,237,3826,0,3491
2020,12,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",62,11,3.48,0,3.41,0,4.11,0,0,614,137,0,216,0,261
2020,12,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",137,21,10.46,0.81,4.35,0,5.38,0,0,1541,1161,38,102,0,240
2020,12,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",30,2,1,0,1,0,0,0,0,63,19,0,44,0,0
2020,12,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",109,7,1.96,0,4.04,0,1,0,0,244,104,0,124,0,16
2020,12,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",538,43,19.44,1.24,10.02,0,12.3,5,0,3353,1455,105,321,0,1472
2020,12,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",981,95,49.17,3.8,24.17,0,17.86,3,2,6091,3290,401,876,0,1524
2020,12,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",313,25,5.42,0.68,7.67,0,11.22,12,1,1853,266,26,283,0,1278
2020,12,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",30,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020,12,UA,United Air Lines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",19,2,1,0.45,0.4,0,0.15,0,0,41,21,9,8,0,3
2020,12,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",98,21,6.18,0.38,7.13,0,7.31,0,0,1104,478,33,250,0,343
2020,12,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",751,92,36.56,4.03,37.09,0,14.32,5,0,6262,3390,258,1072,0,1542
2020,12,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",15,1,0.98,0,0.02,0,0,0,0,49,48,0,1,0,0
2020,12,UA,United Air Lines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",16,5,1.54,0,2.46,0,1,0,1,176,52,0,82,0,42
2020,12,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",356,49,18.34,2.68,20.28,0,7.7,3,1,2266,890,114,650,0,612
2020,12,UA,United Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",13,2,0,0,1.01,0,0.99,0,0,361,0,0,53,0,308
2020,12,UA,United Air Lines Inc.,MSO,"Missoula, MT: Missoula International",31,3,0.14,0,0.15,0,2.71,0,0,175,10,0,4,0,161
2020,12,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",129,16,6.64,1.24,1.76,0,6.37,5,0,978,433,124,49,0,372
2020,12,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",188,23,7.03,0,10.68,0,5.28,0,0,1167,469,0,334,0,364
2020,12,UA,United Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",41,12,1.07,0,4.79,0,6.15,4,0,665,31,0,112,0,522
2020,12,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",191,18,11.97,0,6.03,0,0,2,0,1095,904,0,191,0,0
2020,12,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",58,16,4.89,0,6.27,0,4.83,0,0,823,239,0,176,0,408
2020,12,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",31,4,1.26,0,1.71,0,1.03,0,0,88,26,0,30,0,32
2020,12,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2611,229,73.42,7.01,113.3,0,35.27,26,2,13224,4748,550,3789,0,4137
2020,12,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",56,4,2.96,0,0.17,0,0.87,1,0,131,85,0,7,0,39
2020,12,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",148,24,7.49,1.22,10.46,0,4.83,3,0,925,200,44,371,0,310
2020,12,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",262,32,18.63,1.46,6.4,0,5.51,0,0,1166,684,94,138,0,250
2020,12,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",97,17,6.21,1.15,4.92,0,4.73,2,0,1185,376,100,215,0,494
2020,12,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",433,34,12.14,2.96,11.97,0,6.93,1,0,2004,721,53,372,0,858
2020,12,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",66,13,2.66,0,5.37,0,4.97,1,0,695,291,0,118,0,286
2020,12,UA,United Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",46,9,2.09,0,2.59,0,4.33,0,0,511,66,0,128,0,317
2020,12,UA,United Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,12,UA,United Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",30,6,2.61,0,1.73,0,1.66,1,0,258,134,0,67,0,57
2020,12,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",129,11,4.7,0,1.75,0,4.55,0,0,608,248,0,46,0,314
2020,12,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",26,3,0.39,0,1.61,0,1,0,0,59,7,0,36,0,16
2020,12,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",60,11,6.48,0,3.52,0,1,0,0,454,274,0,89,0,91
2020,12,UA,United Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",469,53,19.68,1.52,25.41,0,6.39,6,1,2414,1200,70,748,0,396
2020,12,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",477,45,14.75,1,18.89,0,10.36,7,1,1935,787,15,577,0,556
2020,12,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",48,7,3.77,0,0.75,0,2.49,0,0,615,307,0,43,0,265
2020,12,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",363,26,13.36,1.02,5.2,0,6.41,2,1,1161,456,75,159,0,471
2020,12,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1676,97,40.08,3.75,27.38,0,25.8,28,2,6454,3142,262,996,0,2054
2020,12,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",31,7,2.75,0,2.82,0,1.43,0,0,503,146,0,83,0,274
2020,12,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",182,20,12.76,1,2.94,0,3.29,2,0,843,502,149,99,0,93
2020,12,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",118,14,4.32,2,5.68,0,2,0,0,870,100,170,103,0,497
2020,12,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",160,24,9.56,1,9.28,0,4.16,0,0,919,431,32,212,0,244
2020,12,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",193,21,9.12,1,7.26,0,3.63,0,0,944,414,32,322,0,176
2020,12,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",13,1,0,1,0,0,0,0,0,24,0,24,0,0,0
2020,12,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",18,2,1,0,1,0,0,2,0,69,25,0,44,0,0
2020,12,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",55,3,1,0,2,0,0,1,0,50,16,0,34,0,0
2020,12,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",507,63,15.91,3.37,30.38,0,13.34,7,0,2759,705,229,886,0,939
2020,12,UA,United Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",371,42,18.81,1,6.96,0,15.23,10,0,1707,668,113,229,0,697
2020,12,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",168,17,10.64,0,2.8,0,3.56,9,0,643,394,0,120,0,129
2020,12,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",81,7,3.28,0,2.08,0,1.64,1,0,546,299,0,115,0,132
2020,12,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2072,212,95.74,1.88,41.93,1.52,70.94,12,0,8506,4142,100,1302,55,2907
2020,12,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",914,134,69.78,0.96,24.03,0.85,38.38,4,5,4885,2581,25,737,28,1514
2020,12,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",169,30,20.45,0,3.65,0,5.91,4,0,1118,697,0,98,0,323
2020,12,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",194,31,14.72,0,3.68,0,12.6,0,0,1200,598,0,74,0,528
2020,12,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2467,252,89.89,0.3,79.93,0,81.88,14,1,9124,3426,9,2432,0,3257
2020,12,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",228,34,13.99,0,4.6,1,14.41,0,0,1387,419,0,181,95,692
2020,12,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",269,32,18.23,0,5.48,0,8.29,10,0,1328,619,0,186,0,523
2020,12,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",296,27,13.83,0,4.57,0,8.6,8,0,1314,670,0,271,0,373
2020,12,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",536,41,18.39,0,6.34,0,16.28,1,1,1513,630,0,218,0,665
2020,12,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",3890,320,106.42,1.16,104.09,0.54,107.78,83,11,11161,3724,222,3092,14,4109
2020,12,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",186,25,13.01,0,5.02,0,6.97,1,0,758,365,0,163,0,230
2020,12,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",284,45,25.35,0,7.87,0,11.78,4,1,1499,878,0,200,0,421
2020,12,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",172,22,12.65,0.78,5.12,0,3.45,0,0,957,577,18,126,0,236
2020,12,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",498,71,23.07,0.78,18.41,0,28.74,3,1,2681,746,51,535,0,1349
2020,12,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",64,10,6.09,0,0.4,0,3.5,0,0,286,177,0,9,0,100
2020,12,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",145,30,12.66,1,7.07,0,9.27,3,0,810,324,15,161,0,310
2020,12,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",3325,326,113.87,3.67,119.73,1.82,86.92,14,10,14395,4775,295,5476,147,3702
2020,12,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",290,25,9.68,0,8.33,0,6.99,9,1,1136,411,0,289,0,436
2020,12,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",5056,746,201.78,9.54,367.74,5.46,161.48,41,2,27897,7565,456,13277,144,6455
2020,12,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",91,12,6.05,0,2.29,0,3.66,4,0,388,220,0,38,0,130
2020,12,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",272,30,17.64,0,3.05,0,9.31,5,0,954,498,0,84,0,372
2020,12,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",139,25,12.21,0,4.64,0,8.15,0,0,852,408,0,135,0,309
2020,12,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",249,30,14.99,0,4.69,0,10.32,0,0,1190,465,0,227,0,498
2020,12,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1013,100,46.51,0,21.27,0.83,31.39,6,1,4253,1550,0,813,25,1865
2020,12,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",237,25,9.19,0.74,3.23,0.45,11.39,0,0,1149,369,139,91,22,528
