"1","2","3","4","5","6","7","8","9"
"862","Venezuela (Bolivarian Republic of)","2010","35-39","35","5","953.005","969.289","1922.294"
"704","Viet Nam","2010","35-39","35","5","3387.758","3339.133","6726.891"
"887","Yemen","2010","35-39","35","5","541.049","516.052","1057.101"
"894","Zambia","2010","35-39","35","5","332.745","335.88","668.625"
"716","Zimbabwe","2010","35-39","35","5","296.577","333.524","630.101"
"4","Afghanistan","2010","40-44","40","5","569.595","536.591","1106.186"
"8","Albania","2010","40-44","40","5","89.863","99.171","189.034"
"12","Algeria","2010","40-44","40","5","1064.421","1067.842","2132.263"
"24","Angola","2010","40-44","40","5","420.579","439.355","859.934"
"28","Antigua and Barbuda","2010","40-44","40","5","3.199","3.695","6.894"
"32","Argentina","2010","40-44","40","5","1150.492","1229.153","2379.645"
"51","Armenia","2010","40-44","40","5","76.015","95.921","171.936"
"533","Aruba","2010","40-44","40","5","3.819","4.412","8.231"
"36","Australia","2010","40-44","40","5","761.467","766.567","1528.034"
"40","Austria","2010","40-44","40","5","356.872","351.962","708.834"
"31","Azerbaijan","2010","40-44","40","5","311.753","340.051","651.804"
"44","Bahamas","2010","40-44","40","5","12.803","13.794","26.597"
"48","Bahrain","2010","40-44","40","5","73.678","35.937","109.615"
"50","Bangladesh","2010","40-44","40","5","4610.531","4403.048","9013.579"
"52","Barbados","2010","40-44","40","5","9.789","10.566","20.355"
"112","Belarus","2010","40-44","40","5","309.109","334.643","643.752"
"56","Belgium","2010","40-44","40","5","399.201","387.283","786.484"
"84","Belize","2010","40-44","40","5","8.899","9.021","17.92"
"204","Benin","2010","40-44","40","5","192.844","201.363","394.207"
"64","Bhutan","2010","40-44","40","5","19.244","16.647","35.891"
"68","Bolivia (Plurinational State of)","2010","40-44","40","5","257.732","257.322","515.054"
"70","Bosnia and Herzegovina","2010","40-44","40","5","128.009","129.357","257.366"
"72","Botswana","2010","40-44","40","5","46.954","47.608","94.562"
"76","Brazil","2010","40-44","40","5","6553.19","6860.389","13413.579"
"96","Brunei Darussalam","2010","40-44","40","5","14.776","14.34","29.116"
"100","Bulgaria","2010","40-44","40","5","256.259","244.637","500.896"
"854","Burkina Faso","2010","40-44","40","5","291.824","318.958","610.782"
"108","Burundi","2010","40-44","40","5","135.305","153.509","288.814"
"132","Cabo Verde","2010","40-44","40","5","13.75","13.032","26.782"
"116","Cambodia","2010","40-44","40","5","372.648","412.694","785.342"
"120","Cameroon","2010","40-44","40","5","407.171","408.79","815.961"
"124","Canada","2010","40-44","40","5","1219.105","1200.737","2419.842"
"148","Chad","2010","40-44","40","5","201.535","204.572","406.107"
"830","Channel Islands","2010","40-44","40","5","6.559","6.712","13.271"
"152","Chile","2010","40-44","40","5","604.299","615.93","1220.229"
"156","China","2010","40-44","40","5","64228.982","62300.888","126529.87"
"344","China, Hong Kong SAR","2010","40-44","40","5","247.505","330.885","578.39"
"446","China, Macao SAR","2010","40-44","40","5","18.832","25.861","44.693"
"158","China, Taiwan Province of China","2010","40-44","40","5","931.227","922.055","1853.282"
"170","Colombia","2010","40-44","40","5","1415.681","1567.155","2982.836"
"174","Comoros","2010","40-44","40","5","15.586","15.461","31.047"
"178","Congo","2010","40-44","40","5","105.783","105.776","211.559"
"188","Costa Rica","2010","40-44","40","5","153.76","156.945","310.705"
"191","Croatia","2010","40-44","40","5","141.052","141.658","282.71"
"192","Cuba","2010","40-44","40","5","510.205","523.342","1033.547"
"531","Cura̤ao","2010","40-44","40","5","4.973","6.463","11.436"
"196","Cyprus","2010","40-44","40","5","35.258","39.927","75.185"
"203","Czechia","2010","40-44","40","5","361.641","343.422","705.063"
"384","C̫te d'Ivoire","2010","40-44","40","5","449.164","398.886","848.05"
"408","Dem. People's Republic of Korea","2010","40-44","40","5","1111.666","1108.038","2219.704"
"180","Democratic Republic of the Congo","2010","40-44","40","5","1296.282","1326.871","2623.153"
"208","Denmark","2010","40-44","40","5","205.163","198.199","403.362"
"262","Djibouti","2010","40-44","40","5","23.553","21.868","45.421"
"214","Dominican Republic","2010","40-44","40","5","286.68","292.672","579.352"
"218","Ecuador","2010","40-44","40","5","443.982","451.76","895.742"
"818","Egypt","2010","40-44","40","5","2205.024","2221.034","4426.058"
"222","El Salvador","2010","40-44","40","5","149.362","190.367","339.729"
"226","Equatorial Guinea","2010","40-44","40","5","26.186","19.394","45.58"
"232","Eritrea","2010","40-44","40","5","48.48","50.137","98.617"
"233","Estonia","2010","40-44","40","5","42.686","43.666","86.352"
"748","Eswatini","2010","40-44","40","5","20.788","22.787","43.575"
"231","Ethiopia","2010","40-44","40","5","1689.226","1767.109","3456.335"
"242","Fiji","2010","40-44","40","5","27","26.037","53.037"
"246","Finland","2010","40-44","40","5","179.564","174.255","353.819"
"250","France","2010","40-44","40","5","2174.85","2213.119","4387.969"
"254","French Guiana","2010","40-44","40","5","7.676","7.779","15.455"
"258","French Polynesia","2010","40-44","40","5","10.975","10.062","21.037"
"266","Gabon","2010","40-44","40","5","42.799","38.807","81.606"
"270","Gambia","2010","40-44","40","5","34.55","38.67","73.22"
"268","Georgia","2010","40-44","40","5","127.675","140.937","268.612"
"276","Germany","2010","40-44","40","5","3402.243","3279.512","6681.755"
"288","Ghana","2010","40-44","40","5","648.889","638.198","1287.087"
"300","Greece","2010","40-44","40","5","410.978","414.119","825.097"
"308","Grenada","2010","40-44","40","5","3.266","3.006","6.272"
"312","Guadeloupe","2010","40-44","40","5","13.565","17.535","31.1"
"316","Guam","2010","40-44","40","5","5.809","5.371","11.18"
"320","Guatemala","2010","40-44","40","5","278.733","336.654","615.387"
"324","Guinea","2010","40-44","40","5","156.253","215.83","372.083"
"624","Guinea-Bissau","2010","40-44","40","5","27.938","30.396","58.334"
"328","Guyana","2010","40-44","40","5","24.395","23.777","48.172"
"332","Haiti","2010","40-44","40","5","224.131","243.426","467.557"
"340","Honduras","2010","40-44","40","5","193.112","207.61","400.722"
"348","Hungary","2010","40-44","40","5","336.674","337.652","674.326"
"352","Iceland","2010","40-44","40","5","10.799","10.576","21.375"
"356","India","2010","40-44","40","5","37817.318","35305.1","73122.418"
"360","Indonesia","2010","40-44","40","5","8484.696","8314.815","16799.511"
"364","Iran (Islamic Republic of)","2010","40-44","40","5","2359.297","2299.935","4659.232"
"368","Iraq","2010","40-44","40","5","691.003","729.161","1420.164"
"372","Ireland","2010","40-44","40","5","160.624","159.101","319.725"
"376","Israel","2010","40-44","40","5","207.524","211.315","418.839"
"380","Italy","2010","40-44","40","5","2406.841","2450.734","4857.575"
"388","Jamaica","2010","40-44","40","5","88.945","93.831","182.776"
"392","Japan","2010","40-44","40","5","4437.982","4323.485","8761.467"
"400","Jordan","2010","40-44","40","5","209.995","191.36","401.355"
"398","Kazakhstan","2010","40-44","40","5","510.628","546.002","1056.63"
"404","Kenya","2010","40-44","40","5","869.545","887.475","1757.02"
"296","Kiribati","2010","40-44","40","5","2.936","3.206","6.142"
"414","Kuwait","2010","40-44","40","5","168.665","103.098","271.763"
"417","Kyrgyzstan","2010","40-44","40","5","160.263","165.688","325.951"
"428","Latvia","2010","40-44","40","5","68.673","71.979","140.652"
"422","Lebanon","2010","40-44","40","5","196.065","158.446","354.511"
"426","Lesotho","2010","40-44","40","5","37.366","40.078","77.444"
"430","Liberia","2010","40-44","40","5","84.623","86.256","170.879"
"434","Libya","2010","40-44","40","5","215.639","198.758","414.397"
"440","Lithuania","2010","40-44","40","5","107.872","114.331","222.203"
"442","Luxembourg","2010","40-44","40","5","21.718","20.898","42.616"
"450","Madagascar","2010","40-44","40","5","456.836","466.53","923.366"
"454","Malawi","2010","40-44","40","5","261.912","278.094","540.006"
"458","Malaysia","2010","40-44","40","5","877.191","851.775","1728.966"
"462","Maldives","2010","40-44","40","5","11.43","9.726","21.156"
"466","Mali","2010","40-44","40","5","268.403","284.753","553.156"
"470","Malta","2010","40-44","40","5","12.71","12.213","24.923"
"474","Martinique","2010","40-44","40","5","13.665","18.045","31.71"
"478","Mauritania","2010","40-44","40","5","77.586","79.654","157.24"
"480","Mauritius","2010","40-44","40","5","45.236","44.282","89.518"
"175","Mayotte","2010","40-44","40","5","4.763","4.761","9.524"
"928","Melanesia","2010","40-44","40","5","245.153","238.201","483.354"
"484","Mexico","2010","40-44","40","5","3434.031","3806.389","7240.42"
"954","Micronesia","2010","40-44","40","5","17.09","15.897","32.987"
"496","Mongolia","2010","40-44","40","5","89.791","92.68","182.471"
"499","Montenegro","2010","40-44","40","5","19.593","19.796","39.389"
"504","Morocco","2010","40-44","40","5","937.06","1028.936","1965.996"
"508","Mozambique","2010","40-44","40","5","400.961","513.066","914.027"
"104","Myanmar","2010","40-44","40","5","1554.601","1742.139","3296.74"
"516","Namibia","2010","40-44","40","5","45.524","51.294","96.818"
"524","Nepal","2010","40-44","40","5","688.555","721.028","1409.583"
"528","Netherlands","2010","40-44","40","5","657.495","645.724","1303.219"
"540","New Caledonia","2010","40-44","40","5","9.2","9.294","18.494"
"554","New Zealand","2010","40-44","40","5","147.498","162.304","309.802"
"558","Nicaragua","2010","40-44","40","5","136.532","157.437","293.969"
"562","Niger","2010","40-44","40","5","289.107","317.392","606.499"
"566","Nigeria","2010","40-44","40","5","3347.288","3315.756","6663.044"
"807","North Macedonia","2010","40-44","40","5","75.89","73.498","149.388"
"578","Norway","2010","40-44","40","5","190.355","179.61","369.965"
"1835","Oceania (excluding Australia and New Zealand)","2010","40-44","40","5","284.383","274.936","559.319"
"512","Oman","2010","40-44","40","5","130.612","54.336","184.948"
"586","Pakistan","2010","40-44","40","5","4450.26","4263.673","8713.933"
"591","Panama","2010","40-44","40","5","119.471","119.474","238.945"
"598","Papua New Guinea","2010","40-44","40","5","190.774","184.894","375.668"
"600","Paraguay","2010","40-44","40","5","162.556","157.669","320.225"
"604","Peru","2010","40-44","40","5","843.921","915.354","1759.275"
"608","Philippines","2010","40-44","40","5","2774.691","2712.709","5487.4"
"616","Poland","2010","40-44","40","5","1184.855","1177.142","2361.997"
"957","Polynesia","2010","40-44","40","5","22.14","20.838","42.978"
"620","Portugal","2010","40-44","40","5","373.602","396.128","769.73"
"630","Puerto Rico","2010","40-44","40","5","113.157","128.431","241.588"
"634","Qatar","2010","40-44","40","5","162.6","32.85","195.45"
"410","Republic of Korea","2010","40-44","40","5","2225.153","2155.026","4380.179"
"498","Republic of Moldova","2010","40-44","40","5","123.834","131.344","255.178"
"642","Romania","2010","40-44","40","5","818.38","798.202","1616.582"
"643","Russian Federation","2010","40-44","40","5","4289.657","4634.994","8924.651"
"646","Rwanda","2010","40-44","40","5","192.189","191.113","383.302"
"638","R̩union","2010","40-44","40","5","32.288","35.69","67.978"
"662","Saint Lucia","2010","40-44","40","5","6.341","6.558","12.899"
"670","Saint Vincent and the Grenadines","2010","40-44","40","5","3.814","3.344","7.158"
"882","Samoa","2010","40-44","40","5","5.486","4.807","10.293"
"678","Sao Tome and Principe","2010","40-44","40","5","4.149","4.15","8.299"
"682","Saudi Arabia","2010","40-44","40","5","1246.201","688.724","1934.925"
"686","Senegal","2010","40-44","40","5","229.883","278.586","508.469"
"688","Serbia","2010","40-44","40","5","292.358","294.514","586.872"
"690","Seychelles","2010","40-44","40","5","3.742","3.491","7.233"
"694","Sierra Leone","2010","40-44","40","5","135.752","135.803","271.555"
"702","Singapore","2010","40-44","40","5","237.621","210.993","448.614"
"703","Slovakia","2010","40-44","40","5","178.959","178.314","357.273"
"705","Slovenia","2010","40-44","40","5","78.815","75.051","153.866"
"90","Solomon Islands","2010","40-44","40","5","12.381","12.085","24.466"
"706","Somalia","2010","40-44","40","5","232.028","242.905","474.933"
"724","Spain","2010","40-44","40","5","1929.104","1840.8","3769.904"
"144","Sri Lanka","2010","40-44","40","5","662.886","683.649","1346.535"
"275","State of Palestine","2010","40-44","40","5","90.236","88.948","179.184"
"729","Sudan","2010","40-44","40","5","772.757","788.638","1561.395"
"740","Suriname","2010","40-44","40","5","17.881","17.034","34.915"
"752","Sweden","2010","40-44","40","5","340.264","327.463","667.727"
"756","Switzerland","2010","40-44","40","5","323.787","319.594","643.381"
"760","Syrian Arab Republic","2010","40-44","40","5","501.099","510.663","1011.762"
"762","Tajikistan","2010","40-44","40","5","195.073","200.955","396.028"
"764","Thailand","2010","40-44","40","5","2825.386","3028.43","5853.816"
"626","Timor-Leste","2010","40-44","40","5","26.308","24.918","51.226"
"768","Togo","2010","40-44","40","5","136.448","141.61","278.058"
"776","Tonga","2010","40-44","40","5","2.569","2.661","5.23"
"780","Trinidad and Tobago","2010","40-44","40","5","43.044","43.925","86.969"
"788","Tunisia","2010","40-44","40","5","351.195","380.026","731.221"
"792","Turkey","2010","40-44","40","5","2289.334","2393.684","4683.018"
"795","Turkmenistan","2010","40-44","40","5","151.866","154.203","306.069"
"800","Uganda","2010","40-44","40","5","573.982","594.699","1168.681"
"804","Ukraine","2010","40-44","40","5","1432.247","1559.749","2991.996"
"784","United Arab Emirates","2010","40-44","40","5","719.31","158.671","877.981"
"826","United Kingdom","2010","40-44","40","5","2295.406","2353.104","4648.51"
"834","United Republic of Tanzania","2010","40-44","40","5","913.951","912.872","1826.823"
"850","United States Virgin Islands","2010","40-44","40","5","3.508","3.937","7.445"
"840","United States of America","2010","40-44","40","5","10561.122","10368.788","20929.91"
"858","Uruguay","2010","40-44","40","5","99.761","104.808","204.569"
"860","Uzbekistan","2010","40-44","40","5","796.645","848.29","1644.935"
"548","Vanuatu","2010","40-44","40","5","5.798","5.891","11.689"
"862","Venezuela (Bolivarian Republic of)","2010","40-44","40","5","887.96","907.341","1795.301"
"704","Viet Nam","2010","40-44","40","5","3074.654","3023.297","6097.951"
"887","Yemen","2010","40-44","40","5","395.082","436.213","831.295"
"894","Zambia","2010","40-44","40","5","242.07","246.771","488.841"
"716","Zimbabwe","2010","40-44","40","5","220.2","245.985","466.185"
"4","Afghanistan","2010","45-49","45","5","457.356","433.278","890.634"
"8","Albania","2010","45-49","45","5","102.944","107.086","210.03"
