Year,Month,Quarter,Airline,Type,PassengerToIndia,PassengerFromIndia,FreightToIndia,FreightFromIndia
2016,AUG,Q3,CHINA SOUTHERN ,FOREIGN,6192,6248,10.8,44.8
2016,AUG,Q3,DRAGON AIR,FOREIGN,7715,10033,6.6,24.5
2016,AUG,Q3,DRUK AIR,FOREIGN,2993,2957,0.3,5.3
2016,AUG,Q3,EGYPT AIR,FOREIGN,1008,1378,1.7,17.7
2016,AUG,Q3,EL-AL-ISRAEL,FOREIGN,2325,2328,58.5,161.3
2016,AUG,Q3,EMIRATES AIRLINE,FOREIGN,201369,252492,4369.8,11758
2016,AUG,Q3,ETHIOPIAN AIRLINES,FOREIGN,17635,18003,107.7,915.6
2016,AUG,Q3,ETIHAD AIRLINES,FOREIGN,100175,133540,1423.3,2321.1
2016,AUG,Q3,EVA AIRWAYS,FOREIGN,0,0,0,0
2016,AUG,Q3,FEDERAL EXPRESS,FOREIGN,0,0,1185.5,2126.3
2016,AUG,Q3,FINN AIR,FOREIGN,2101,3406,109.4,199.4
2016,AUG,Q3,FLY DUBAI,FOREIGN,18202,21065,8.8,256.3
2016,AUG,Q3,GULF AIR,FOREIGN,33528,38524,57.5,632.4
2016,AUG,Q3,IRAN AIR,FOREIGN,993,964,14.1,9.3
2016,AUG,Q3,IRAQI AIRWAYS,FOREIGN,1732,1609,0,0
2016,AUG,Q3,ISLAND AVIATION SERVICES,FOREIGN,3818,4211,4.7,45.2
2016,AUG,Q3,JAPAN AIRLINES,FOREIGN,3179,3689,328.4,147.1
2016,AUG,Q3,KALITTA AIR,FOREIGN,0,0,1402.7,1174.7
2016,AUG,Q3,KAM AIR,FOREIGN,4708,3748,0,227
2016,AUG,Q3,KENYA AIRWAYS,FOREIGN,7079,7133,11.8,0.8
2016,AUG,Q3,KLM AIRLINES,FOREIGN,7660,8196,271.7,479.2
2016,AUG,Q3,KOREAN AIR,FOREIGN,1725,1817,47.3,59.4
2016,AUG,Q3,KUWAIT AIRWAYS,FOREIGN,26195,31922,422.1,1422.6
2016,AUG,Q3,LUFTHANSA,FOREIGN,48310,61029,3524.1,3341.9
2016,AUG,Q3,MAHAN AIR,FOREIGN,1208,1536,7.1,51.3
2016,AUG,Q3,MALAYSIA AIRLINES,FOREIGN,24241,24055,1013.5,806.9
2016,AUG,Q3,MALINDO AIRWAYS,FOREIGN,27250,27858,14.4,93.2
2016,AUG,Q3,MIHIN LANKA,FOREIGN,9763,10795,24.5,55.1
2016,AUG,Q3,MYANMAR AIRLINES,FOREIGN,0,0,0,0
2016,AUG,Q3,NEPAL AIRLINES CORPORATION,FOREIGN,6274,6505,0,7.6
2016,AUG,Q3,OMAN AIR,FOREIGN,63180,82758,104.5,962.5
2016,AUG,Q3,PAK INTERNATIONAL,FOREIGN,777,2185,2,2.7
2016,AUG,Q3,QATAR AIRWAYS,FOREIGN,83513,96833,4488.8,8249.2
2016,AUG,Q3,REGENT AIRWAYS,FOREIGN,7590,8869,0,0.5
2016,AUG,Q3,SAFI AIRWAYS,FOREIGN,2947,2494,26.5,138
2016,AUG,Q3,SAUDIA,FOREIGN,47115,62687,242.8,2518.2
2016,AUG,Q3,SCAT AIRLINES,FOREIGN,0,0,0,0
2016,AUG,Q3,SCOOT PTE LTD.,FOREIGN,12031,11237,214.2,484.9
2016,AUG,Q3,SHANDONG AIRLINES,FOREIGN,1055,1340,0,0
2016,AUG,Q3,SILK AIR,FOREIGN,16891,19269,102,252.9
2016,AUG,Q3,SINGAPORE AIRLINES,FOREIGN,38064,40431,3339.1,3155.3
2016,AUG,Q3,SRILNKAN AIRWAYS,FOREIGN,60452,61591,880.9,1752.4
2016,AUG,Q3,SWISS AIR,FOREIGN,9592,12714,701.6,899
2016,AUG,Q3,TAJIK AIR,FOREIGN,363,504,0,7.4
2016,AUG,Q3,THAI AIR ASIA,FOREIGN,10281,10424,44.6,55.3
2016,AUG,Q3,THAI AIRWAYS,FOREIGN,51660,54718,2453.7,1395.4
2016,AUG,Q3,THOMAS COOK AIRLINES U.K.,FOREIGN,0,0,0,0
2016,AUG,Q3,TIGER AIRWAYS,FOREIGN,21446,19734,69.4,229.4
2016,AUG,Q3,TRANSAERO AIRLINES,FOREIGN,0,0,0,0
2016,AUG,Q3,TURKISH AIRLINES,FOREIGN,19000,21870,439.4,564.6
2016,AUG,Q3,TURKMENISTAN AIRLINES,FOREIGN,4535,3063,4.9,1.6
2016,AUG,Q3,UNITED AIRLINES,FOREIGN,13459,15804,187.2,417.6
2016,AUG,Q3,UNITED AIRLINES BANGLADESH LTD.,FOREIGN,0,0,0,0
2016,AUG,Q3,UNITED PARCEL SERVICES,FOREIGN,0,0,399.4,331.4
2016,AUG,Q3,UZBEKISTAN AIRWAYS,FOREIGN,4416,4513,345.1,602.6
2016,AUG,Q3,VIRGIN ATLANTIC AIRLINES,FOREIGN,6555,7666,236.7,435.7
2016,AUG,Q3,YEMENIA AIRWAYS,FOREIGN,0,217,0,2.1
2016,SEP,Q3,AIR INDIA,DOMESTIC,209435,242460,3662.6,4958.4
2016,SEP,Q3,AIR INDIA EXPRESS,DOMESTIC,118483,158673,81.6,705
2016,SEP,Q3,INDIGO,DOMESTIC,65590,78045,111.6,1056.8
2016,SEP,Q3,JET AIRWAYS,DOMESTIC,292959,326512,4610,6418.7
2016,SEP,Q3,SPICEJET,DOMESTIC,64386,72985,113.9,441.9
2016,SEP,Q3,AEROFLOT,FOREIGN,7878,8206,7,38
2016,SEP,Q3,AEROLOGIC,FOREIGN,0,0,3.4,4.3
2016,SEP,Q3,AIR ARABIA,FOREIGN,66011,76560,95.6,953
2016,SEP,Q3,AIR ASIA X,FOREIGN,4738,4868,150.5,244.2
2016,SEP,Q3,AIR ASIA BERHAD,FOREIGN,29003,30199,66.4,359.2
2016,SEP,Q3,AIR ASTANA,FOREIGN,2338,4318,1.1,39.9
2016,SEP,Q3,AIR AUSTRAL,FOREIGN,132,138,3.6,1.5
2016,SEP,Q3,AIR CANADA,FOREIGN,4494,4789,45.2,102.3
2016,SEP,Q3,AIR CHINA,FOREIGN,3149,2583,110.7,107.8
2016,SEP,Q3,AIR FRANCE,FOREIGN,12854,12899,660.3,733.8
2016,SEP,Q3,AIR MANAS,FOREIGN,884,2340,2.8,4
2016,SEP,Q3,AIR MAURITIUS,FOREIGN,6929,7976,11.7,195.5
2016,SEP,Q3,AIR SEYCHELLES,FOREIGN,2115,2326,0.2,11.4
2016,SEP,Q3,ALL NIPPON AIRWAYS,FOREIGN,6671,7214,331,266.6
2016,SEP,Q3,ARIANA AFGHAN,FOREIGN,1180,1226,80.8,82.9
2016,SEP,Q3,ASIANA AIRLINES,FOREIGN,3479,3322,44.6,80.4
2016,SEP,Q3,AUSTRIAN AIRLINES,FOREIGN,0,0,0,0
2016,SEP,Q3,BANGKOK AIRWAYS,FOREIGN,2659,3161,1.2,24.6
2016,SEP,Q3,BHUTAN AIRLINES,FOREIGN,1749,1841,0,0
2016,SEP,Q3,BIMAN BANGLADESH,FOREIGN,4168,4219,0,1.9
2016,SEP,Q3,BRITISH AIRWAYS,FOREIGN,35350,42732,1552.1,2928.4
2016,SEP,Q3,BUDDHA AIR,FOREIGN,89,86,0,0
2016,SEP,Q3,CARGOLUX AIRLINES INTERNATIONAL S.A.,FOREIGN,0,0,476.5,643.3
2016,SEP,Q3,CATHAY PACIFIC,FOREIGN,30996,30587,8786,4032.5
2016,SEP,Q3,CHINA AIRLINES LTD,FOREIGN,1802,5168,347.5,78.9
2016,SEP,Q3,CHINA EASTERN AIRLINES,FOREIGN,9560,8568,229.6,168.1
2016,SEP,Q3,CHINA SOUTHERN ,FOREIGN,6655,5772,9,30.8
2016,SEP,Q3,DRAGON AIR,FOREIGN,8680,8148,4.1,0
2016,SEP,Q3,DRUK AIR,FOREIGN,4194,4668,0.4,6.3
2016,SEP,Q3,EGYPT AIR,FOREIGN,1136,1227,1.7,21.9
2016,SEP,Q3,EL-AL-ISRAEL,FOREIGN,2691,2327,68.1,139.2
2016,SEP,Q3,EMIRATES AIRLINE,FOREIGN,188719,230999,4480.8,12695.7
2016,SEP,Q3,ETHIOPIAN AIRLINES,FOREIGN,4780,5206,5.2,11.6
2016,SEP,Q3,ETIHAD AIRLINES,FOREIGN,103476,126655,725,1834.3
2016,SEP,Q3,EVA AIRWAYS,FOREIGN,0,0,0,0
2016,SEP,Q3,FEDERAL EXPRESS,FOREIGN,0,0,1260.8,1733.1
2016,SEP,Q3,FINN AIR,FOREIGN,2412,2261,98.3,164.3
2016,SEP,Q3,FLY DUBAI,FOREIGN,17728,21307,6.7,255.1
2016,SEP,Q3,GULF AIR,FOREIGN,31114,37354,52.1,648.1
2016,SEP,Q3,IRAN AIR,FOREIGN,1328,1539,13.5,20.3
2016,SEP,Q3,IRAQI AIRWAYS,FOREIGN,0,67,0,0
2016,SEP,Q3,ISLAND AVIATION SERVICES,FOREIGN,3803,4256,5.4,57.8
2016,SEP,Q3,JAPAN AIRLINES,FOREIGN,3185,3694,363.1,140
2016,SEP,Q3,KALITTA AIR,FOREIGN,0,0,1379.4,1203.2
2016,SEP,Q3,KAM AIR,FOREIGN,2175,3434,0,237.2
2016,SEP,Q3,KENYA AIRWAYS,FOREIGN,6338,6779,20.7,4.3
2016,SEP,Q3,KLM AIRLINES,FOREIGN,7406,7439,277.5,442.6
2016,SEP,Q3,KOREAN AIR,FOREIGN,1722,1677,55.5,77.3
2016,SEP,Q3,KUWAIT AIRWAYS,FOREIGN,26574,31243,332,1385
2016,SEP,Q3,LUFTHANSA,FOREIGN,44654,52229,3593.6,3663.7
2016,SEP,Q3,MAHAN AIR,FOREIGN,1568,1795,23.1,57.9
2016,SEP,Q3,MALAYSIA AIRLINES,FOREIGN,22079,22233,1105.9,943.1
2016,SEP,Q3,MALINDO AIRWAYS,FOREIGN,26098,26763,11.9,110.1
2016,SEP,Q3,MIHIN LANKA,FOREIGN,8990,11766,19.1,40.3
2016,SEP,Q3,MYANMAR AIRLINES,FOREIGN,0,0,0,0
2016,SEP,Q3,NEPAL AIRLINES CORPORATION,FOREIGN,6274,6678,0,20.6
2016,SEP,Q3,OMAN AIR,FOREIGN,63679,77677,88.9,735.7
2016,SEP,Q3,PAK INTERNATIONAL,FOREIGN,714,1596,2.2,8.2
2016,SEP,Q3,QATAR AIRWAYS,FOREIGN,80378,89404,4563.9,8005.9
2016,SEP,Q3,REGENT AIRWAYS,FOREIGN,8687,8818,0,2
2016,SEP,Q3,SAFI AIRWAYS,FOREIGN,2192,1689,40.7,76.6
2016,SEP,Q3,SAUDIA,FOREIGN,47458,76570,220,2114.2
2016,SEP,Q3,SCAT AIRLINES,FOREIGN,0,0,0,0
2016,SEP,Q3,SCOOT PTE LTD.,FOREIGN,10653,10750,340.8,469.6
2016,SEP,Q3,SHANDONG AIRLINES,FOREIGN,1059,1184,0,0
2016,SEP,Q3,SILK AIR,FOREIGN,17149,19606,82,248.3
2016,SEP,Q3,SINGAPORE AIRLINES,FOREIGN,34669,35485,3035.3,3216.8
2016,SEP,Q3,SRILNKAN AIRWAYS,FOREIGN,52413,62382,799.3,1515.5
2016,SEP,Q3,SWISS AIR,FOREIGN,10130,12447,732.3,928.9
2016,SEP,Q3,TAJIK AIR,FOREIGN,341,696,0,17
2016,SEP,Q3,THAI AIR ASIA,FOREIGN,10372,9931,59.9,58.3
2016,SEP,Q3,THAI AIRWAYS,FOREIGN,48364,48555,2320.2,1561.3
2016,SEP,Q3,THOMAS COOK AIRLINES U.K.,FOREIGN,0,0,0,0
2016,SEP,Q3,TIGER AIRWAYS,FOREIGN,19775,19597,62.1,217.7
2016,SEP,Q3,TRANSAERO AIRLINES,FOREIGN,0,0,0,0
2016,SEP,Q3,TURKISH AIRLINES,FOREIGN,16811,19788,771.7,993.5
2016,SEP,Q3,TURKMENISTAN AIRLINES,FOREIGN,1705,2534,0,14.8
2016,SEP,Q3,UNITED AIRLINES,FOREIGN,13363,14573,160.4,336.9
2016,SEP,Q3,UNITED AIRLINES BANGLADESH LTD.,FOREIGN,0,0,0,0
2016,SEP,Q3,UNITED PARCEL SERVICES,FOREIGN,0,0,405.4,364.2
2016,SEP,Q3,UZBEKISTAN AIRWAYS,FOREIGN,3653,4616,320.2,558.4
2016,SEP,Q3,VIRGIN ATLANTIC AIRLINES,FOREIGN,6389,7120,236.7,428.5
2016,SEP,Q3,YEMENIA AIRWAYS,FOREIGN,219,213,0,0.7
2016,OCT,Q4,AIR INDIA,DOMESTIC,245379,202528,4116.5,5360.4
2016,OCT,Q4,AIR INDIA EXPRESS,DOMESTIC,120906,138247,96.8,650.8
2016,OCT,Q4,INDIGO,DOMESTIC,75195,85018,123,1163.3
2016,OCT,Q4,JET AIRWAYS,DOMESTIC,312364,305432,4925.8,7121.8
2016,OCT,Q4,SPICEJET,DOMESTIC,66707,70135,61.4,571.6
2016,OCT,Q4,AEROFLOT,FOREIGN,9447,8500,6.5,42.3
2016,OCT,Q4,AEROLOGIC,FOREIGN,0,0,3.9,3.7
2016,OCT,Q4,AIR ARABIA,FOREIGN,73159,74447,96.1,1042.3
2016,OCT,Q4,AIR ASIA X,FOREIGN,5374,5372,217.4,234.5
2016,OCT,Q4,AIR ASIA BERHAD,FOREIGN,31317,25955,98.9,369.7
2016,OCT,Q4,AIR ASTANA,FOREIGN,3265,3247,3.9,39.3
2016,OCT,Q4,AIR AUSTRAL,FOREIGN,251,213,3.4,2.2
2016,OCT,Q4,AIR CANADA,FOREIGN,6342,5375,52.5,194
2016,OCT,Q4,AIR CHINA,FOREIGN,3401,2672,123.1,192.4
2016,OCT,Q4,AIR FRANCE,FOREIGN,14951,13840,599,940
2016,OCT,Q4,AIR MANAS,FOREIGN,1098,1705,4.9,13.6
2016,OCT,Q4,AIR MAURITIUS,FOREIGN,6555,6857,18.9,212.6
2016,OCT,Q4,AIR SEYCHELLES,FOREIGN,2233,2419,0.1,4.6
2016,OCT,Q4,ALL NIPPON AIRWAYS,FOREIGN,6969,7304,317.5,214.2
2016,OCT,Q4,ARIANA AFGHAN,FOREIGN,1574,1309,41.7,94.5
2016,OCT,Q4,ASIANA AIRLINES,FOREIGN,5198,3525,76.7,119.8
2016,OCT,Q4,AUSTRIAN AIRLINES,FOREIGN,0,0,0,0
2016,OCT,Q4,BANGKOK AIRWAYS,FOREIGN,2409,2991,1.9,42.6
2016,OCT,Q4,BHUTAN AIRLINES,FOREIGN,2051,2063,0,0
2016,OCT,Q4,BIMAN BANGLADESH,FOREIGN,5012,5030,0.4,0.4
2016,OCT,Q4,BRITISH AIRWAYS,FOREIGN,42295,33976,1676.8,2912.1
2016,OCT,Q4,BUDDHA AIR,FOREIGN,80,85,0,0
2016,OCT,Q4,CARGOLUX AIRLINES INTERNATIONAL S.A.,FOREIGN,0,0,335,537.6
2016,OCT,Q4,CATHAY PACIFIC,FOREIGN,28899,28366,7073.4,4189.4
2016,OCT,Q4,CHINA AIRLINES LTD,FOREIGN,2562,4983,254.1,241
2016,OCT,Q4,CHINA EASTERN AIRLINES,FOREIGN,10020,9804,294.3,141.3
2016,OCT,Q4,CHINA SOUTHERN ,FOREIGN,9453,8294,58.2,331.4
2016,OCT,Q4,DRAGON AIR,FOREIGN,9204,9885,1.9,12.3
2016,OCT,Q4,DRUK AIR,FOREIGN,4984,5040,0.3,6.8
2016,OCT,Q4,EGYPT AIR,FOREIGN,842,1101,2.7,43.5
2016,OCT,Q4,EL-AL-ISRAEL,FOREIGN,1798,2436,39.6,121.2
2016,OCT,Q4,EMIRATES AIRLINE,FOREIGN,217471,190776,5185.4,13942.1
2016,OCT,Q4,ETHIOPIAN AIRLINES,FOREIGN,19032,15935,151.8,1118.8
2016,OCT,Q4,ETIHAD AIRLINES,FOREIGN,101839,103196,1161.1,2866.2
2016,OCT,Q4,EVA AIRWAYS,FOREIGN,0,0,0,0
2016,OCT,Q4,FEDERAL EXPRESS,FOREIGN,0,0,1314.1,2577.7
2016,OCT,Q4,FINN AIR,FOREIGN,3065,2156,80,191.9
2016,OCT,Q4,FLY DUBAI,FOREIGN,19946,19542,6.1,260.4
2016,OCT,Q4,GULF AIR,FOREIGN,34009,33825,49.8,727.9
2016,OCT,Q4,IRAN AIR,FOREIGN,965,852,9.8,18
2016,OCT,Q4,IRAQI AIRWAYS,FOREIGN,0,60,0,0
2016,OCT,Q4,ISLAND AVIATION SERVICES,FOREIGN,3425,3557,2,44.3
2016,OCT,Q4,JAPAN AIRLINES,FOREIGN,3546,3519,373.5,108.1
2016,OCT,Q4,KALITTA AIR,FOREIGN,0,0,1325.1,1163.2
2016,OCT,Q4,KAM AIR,FOREIGN,4479,3705,0,194.6
2016,OCT,Q4,KENYA AIRWAYS,FOREIGN,6152,5030,8.9,7.6
2016,OCT,Q4,KLM AIRLINES,FOREIGN,8964,8050,359.8,481.3
2016,OCT,Q4,KOREAN AIR,FOREIGN,2034,1740,53.8,81.2
2016,OCT,Q4,KUWAIT AIRWAYS,FOREIGN,27692,26922,397.7,1470.3
2016,OCT,Q4,LUFTHANSA,FOREIGN,53628,41698,3774.9,3633.1
2016,OCT,Q4,MAHAN AIR,FOREIGN,1853,1734,12.1,64.5
2016,OCT,Q4,MALAYSIA AIRLINES,FOREIGN,14675,15856,1279.5,1123.4
2016,OCT,Q4,MALINDO AIRWAYS,FOREIGN,24986,25837,12.1,143
2016,OCT,Q4,MEGA MALDIVES AIRLINES,FOREIGN,0,0,0,0
2016,OCT,Q4,MIHIN LANKA,FOREIGN,9477,10865,9.1,30.8
2016,OCT,Q4,MYANMAR AIRLINES,FOREIGN,2691,1550,0,0
2016,OCT,Q4,NEPAL AIRLINES CORPORATION,FOREIGN,6338,7731,0,9.8
2016,OCT,Q4,NOVO AIR,FOREIGN,0,0,0,0
2016,OCT,Q4,OMAN AIR,FOREIGN,67705,67787,98.6,952.8
2016,OCT,Q4,PAK INTERNATIONAL,FOREIGN,315,531,1,6.4
2016,OCT,Q4,QATAR AIRWAYS,FOREIGN,93796,81042,4987.8,8414.2
2016,OCT,Q4,REGENT AIRWAYS,FOREIGN,7838,8466,0,0.9
2016,OCT,Q4,ROSSIYA AIRLINES,FOREIGN,5169,2942,0,0
2016,OCT,Q4,SAFI AIRWAYS,FOREIGN,2649,2424,18.6,116.7
2016,OCT,Q4,SAUDIA,FOREIGN,55287,58713,220.6,2375.5
2016,OCT,Q4,SCAT AIRLINES,FOREIGN,0,0,0,0
2016,OCT,Q4,SCOOT PTE LTD.,FOREIGN,12479,9059,340.8,469.6
2016,OCT,Q4,SHANDONG AIRLINES,FOREIGN,1327,1366,0,0
2016,OCT,Q4,SILK AIR,FOREIGN,18506,18773,99.8,282.5
2016,OCT,Q4,SINGAPORE AIRLINES,FOREIGN,47603,42772,3243.7,3586.7
2016,OCT,Q4,SRILNKAN AIRWAYS,FOREIGN,59118,59824,953.4,1531.6
2016,OCT,Q4,SWISS AIR,FOREIGN,12888,11257,831.3,1053.9
2016,OCT,Q4,TAJIK AIR,FOREIGN,278,291,0,7.1
2016,OCT,Q4,THAI AIR ASIA,FOREIGN,10438,10555,89.2,58.9
2016,OCT,Q4,THAI AIRWAYS,FOREIGN,50342,51102,2685.1,1561.6
2016,OCT,Q4,THAI SMILE AIRWAYS,FOREIGN,2166,1568,0,0
2016,OCT,Q4,THOMAS COOK AIRLINES U.K.,FOREIGN,0,0,0,0
2016,OCT,Q4,TIGER AIRWAYS,FOREIGN,22073,19001,76.7,238.7
2016,OCT,Q4,TRANSAERO AIRLINES,FOREIGN,0,0,0,0
2016,OCT,Q4,TURKISH AIRLINES,FOREIGN,21897,17853,1025.5,1180.7
2016,OCT,Q4,TURKMENISTAN AIRLINES,FOREIGN,4009,2552,0,26.1
2016,OCT,Q4,UNITED AIRLINES,FOREIGN,13763,14434,232.1,358
2016,OCT,Q4,UNITED AIRLINES BANGLADESH LTD.,FOREIGN,0,0,0,0
2016,OCT,Q4,UNITED PARCEL SERVICES,FOREIGN,0,0,459.1,362.1
2016,OCT,Q4,UZBEKISTAN AIRWAYS,FOREIGN,4742,4087,518.9,390.5
2016,OCT,Q4,VIRGIN ATLANTIC AIRLINES,FOREIGN,7695,5503,221.5,544.1
2016,OCT,Q4,YEMENIA AIRWAYS,FOREIGN,445,515,0,2.1
2016,NOV,Q4,AIR INDIA,DOMESTIC,249641,213167,3976.4,4696.9
2016,NOV,Q4,AIR INDIA EXPRESS,DOMESTIC,126960,134462,166.8,671.8
2016,NOV,Q4,INDIGO,DOMESTIC,82165,82334,131,1113.2
2016,NOV,Q4,JET AIRWAYS,DOMESTIC,328944,310865,5177,7214.1
2016,NOV,Q4,SPICEJET,DOMESTIC,68427,68340,102.2,541.3
2016,NOV,Q4,AEROFLOT,FOREIGN,11565,11675,15.5,104.5
2016,NOV,Q4,AEROLOGIC,FOREIGN,0,0,3.5,3.2
2016,NOV,Q4,AIR ARABIA,FOREIGN,74618,72941,121.1,975
2016,NOV,Q4,AIR ASIA X,FOREIGN,5431,5335,179.2,196.9
2016,NOV,Q4,AIR ASIA BERHAD,FOREIGN,29162,24764,56.4,318.1
2016,NOV,Q4,AIR ASTANA,FOREIGN,3089,3606,1,63.9
2016,NOV,Q4,AIR AUSTRAL,FOREIGN,614,396,0,0
2016,NOV,Q4,AIR CANADA,FOREIGN,12120,10691,52.8,123
2016,NOV,Q4,AIR CHINA,FOREIGN,4680,4079,115,124.3
2016,NOV,Q4,AIR FRANCE,FOREIGN,23290,22281,1103.1,1223.6
2016,NOV,Q4,AIR MANAS,FOREIGN,1033,927,5.6,7.3
2016,NOV,Q4,AIR MAURITIUS,FOREIGN,8585,7260,16.3,178.5
2016,NOV,Q4,AIR SEYCHELLES,FOREIGN,2351,2200,1.3,6.2
2016,NOV,Q4,ALL NIPPON AIRWAYS,FOREIGN,8758,7900,353.6,205.5
2016,NOV,Q4,ARIANA AFGHAN,FOREIGN,1022,1151,14.5,62.7
2016,NOV,Q4,ASIANA AIRLINES,FOREIGN,5198,3525,108.9,87.6
2016,NOV,Q4,AUSTRIAN AIRLINES,FOREIGN,0,0,0,0
2016,NOV,Q4,BANGKOK AIRWAYS,FOREIGN,3815,3863,0.1,29.9
2016,NOV,Q4,BHUTAN AIRLINES,FOREIGN,1675,1358,0,0
2016,NOV,Q4,BIMAN BANGLADESH,FOREIGN,3824,4330,0,2.3
2016,NOV,Q4,BRITISH AIRWAYS,FOREIGN,44739,37972,1385.2,2833.9
2016,NOV,Q4,BUDDHA AIR,FOREIGN,61,59,0,0
2016,NOV,Q4,CARGOLUX AIRLINES INTERNATIONAL S.A.,FOREIGN,0,0,39.3,136.5
2016,NOV,Q4,CATHAY PACIFIC,FOREIGN,32957,28524,6986.5,3215.8
2016,NOV,Q4,CHINA AIRLINES LTD,FOREIGN,2698,4222,161.7,169.6
2016,NOV,Q4,CHINA EASTERN AIRLINES,FOREIGN,10546,9547,284.9,177.1
2016,NOV,Q4,CHINA SOUTHERN ,FOREIGN,13062,11309,359.3,49.2
2016,NOV,Q4,DRAGON AIR,FOREIGN,9782,7891,4,23.1
2016,NOV,Q4,DRUK AIR,FOREIGN,4591,3631,0.6,4.4
2016,NOV,Q4,EGYPT AIR,FOREIGN,1619,1571,2.5,31.9
2016,NOV,Q4,EL-AL-ISRAEL,FOREIGN,2754,2688,54.1,136.4
2016,NOV,Q4,EMIRATES AIRLINE,FOREIGN,230228,219779,4826.1,12298.3
2016,NOV,Q4,ETHIOPIAN AIRLINES,FOREIGN,16968,15521,374.2,718.7
2016,NOV,Q4,ETIHAD AIRLINES,FOREIGN,117175,105455,1261.7,3066.1
2016,NOV,Q4,EVA AIRWAYS,FOREIGN,0,0,0,0
2016,NOV,Q4,FEDERAL EXPRESS,FOREIGN,0,0,1214.6,2133.6
2016,NOV,Q4,FINN AIR,FOREIGN,4763,4198,129.2,265.3
2016,NOV,Q4,FLY DUBAI,FOREIGN,20585,20214,6.5,245
2016,NOV,Q4,GULF AIR,FOREIGN,33427,32008,66,627.4
2016,NOV,Q4,IRAN AIR,FOREIGN,1229,1098,0.5,10.8
2016,NOV,Q4,IRAQI AIRWAYS,FOREIGN,1459,1441,0,0
2016,NOV,Q4,ISLAND AVIATION SERVICES,FOREIGN,6233,3263,6.5,57.3
2016,NOV,Q4,JAPAN AIRLINES,FOREIGN,4167,3748,368.3,69.7
2016,NOV,Q4,KALITTA AIR,FOREIGN,0,0,1231.9,1069
2016,NOV,Q4,KAM AIR,FOREIGN,4352,3974,0,231.7
2016,NOV,Q4,KENYA AIRWAYS,FOREIGN,5792,5455,10.3,8.1
2016,NOV,Q4,KLM AIRLINES,FOREIGN,11845,11181,155.5,323.6
2016,NOV,Q4,KOREAN AIR,FOREIGN,2351,1815,62.6,54.6
2016,NOV,Q4,KUWAIT AIRWAYS,FOREIGN,27126,26754,294.3,1135.2
2016,NOV,Q4,LUFTHANSA,FOREIGN,47210,40149,3106.6,2402.7
2016,NOV,Q4,MAHAN AIR,FOREIGN,1869,1792,18.6,69.6
2016,NOV,Q4,MALAYSIA AIRLINES,FOREIGN,25077,23990,1232.9,919.5
2016,NOV,Q4,MALINDO AIRWAYS,FOREIGN,28503,25484,14.2,108.3
2016,NOV,Q4,MEGA MALDIVES AIRLINES,FOREIGN,109,132,0,0
2016,NOV,Q4,MIHIN LANKA,FOREIGN,0,0,0,0
2016,NOV,Q4,MYANMAR AIRLINES,FOREIGN,3086,2840,0,0
2016,NOV,Q4,NEPAL AIRLINES CORPORATION,FOREIGN,6615,5296,0,6.8
2016,NOV,Q4,NOVO AIR,FOREIGN,0,0,0,0
2016,NOV,Q4,OMAN AIR,FOREIGN,69418,68690,96.5,839.4
2016,NOV,Q4,PAK INTERNATIONAL,FOREIGN,512,402,1.9,3.5
2016,NOV,Q4,QATAR AIRWAYS,FOREIGN,92625,85078,4910.7,7468.9
2016,NOV,Q4,REGENT AIRWAYS,FOREIGN,6412,7693,0,3.9
2016,NOV,Q4,ROSSIYA AIRLINES,FOREIGN,9308,7668,0,0
2016,NOV,Q4,SAFI AIRWAYS,FOREIGN,2126,2281,34.9,104.3
2016,NOV,Q4,SAUDIA,FOREIGN,57896,66068,238.8,2223.2
2016,NOV,Q4,SCAT AIRLINES,FOREIGN,1138,823,0,0
2016,NOV,Q4,SCOOT PTE LTD.,FOREIGN,13108,10451,216.1,406.3
2016,NOV,Q4,SHANDONG AIRLINES,FOREIGN,1553,1274,0,0
2016,NOV,Q4,SILK AIR,FOREIGN,21729,20114,105.8,219.2
2016,NOV,Q4,SINGAPORE AIRLINES,FOREIGN,53735,48929,2947.9,3337.1
2016,NOV,Q4,SRILNKAN AIRWAYS,FOREIGN,63853,69155,688.1,1568.7
2016,NOV,Q4,SWISS AIR,FOREIGN,13188,12029,701.9,827.4
2016,NOV,Q4,TAJIK AIR,FOREIGN,293,277,0,6.3
2016,NOV,Q4,THAI AIR ASIA,FOREIGN,10331,10206,94.7,64.5
2016,NOV,Q4,THAI AIRWAYS,FOREIGN,55900,54377,2509.1,1507.8
2016,NOV,Q4,THAI SMILE AIRWAYS,FOREIGN,2695,2671,0,0
2016,NOV,Q4,THOMAS COOK AIRLINES U.K.,FOREIGN,0,0,0,0
2016,NOV,Q4,TIGER AIRWAYS,FOREIGN,24096,19605,72.3,213.3
2016,NOV,Q4,TRANSAERO AIRLINES,FOREIGN,0,0,0,0
2016,NOV,Q4,TURKISH AIRLINES,FOREIGN,22026,18140,966.8,1099.8
2016,NOV,Q4,TURKMENISTAN AIRLINES,FOREIGN,3051,3376,0,13.8
2016,NOV,Q4,UNITED AIRLINES,FOREIGN,14708,13605,199.1,304.1
2016,NOV,Q4,UNITED AIRLINES BANGLADESH LTD.,FOREIGN,0,0,0,0
2016,NOV,Q4,UNITED PARCEL SERVICES,FOREIGN,0,0,349.9,279.1
